Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.294383561643835,365.0,0.0,3027.45,0.0,365.0,3027.45,0.0,0.00,34.77,2992.68,79,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,8.294383561643835,365.0,1.0,3027.45,1.0,365.0,3027.45,0.0,0.00,34.77,2992.68,79,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.42,35.0,0.0958904109589041,224.65,0.07420436340814877,35.0,224.65,0.0,0.00,0.00,224.65,29,0.3670886075949367,0,0.0958904109589041,0.0958904109589041,0,0.07506649558255478,0.07506649558255478
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.341176470588235,17.0,0.4857142857142857,73.80,0.32851101713776987,17.0,73.80,0.0,0.00,0.00,73.80,16,0.5517241379310345,0.4857142857142857,0.04657534246575343,0.04657534246575343,0.32851101713776987,0.024660170816792976,0.024660170816792976
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,7.3,1.0,0.02857142857142857,7.30,0.03249499221010461,1.0,7.30,0.0,0.00,0.00,7.30,1,0.034482758620689655,0.02857142857142857,0.0027397260273972603,0.0027397260273972603,0.03249499221010461,0.002439285189194969,0.002439285189194969
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.3,2.0,0.05714285714285714,14.60,0.06498998442020922,2.0,14.60,0.0,0.00,0.00,14.60,2,0.06896551724137931,0.05714285714285714,0.005479452054794521,0.005479452054794521,0.06498998442020922,0.004878570378389938,0.004878570378389938
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,10.85,1.0,0.02857142857142857,10.85,0.04829735143556643,1.0,10.85,0.0,0.00,0.00,10.85,1,0.034482758620689655,0.02857142857142857,0.0027397260273972603,0.0027397260273972603,0.04829735143556643,0.0036255129181870433,0.0036255129181870433
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.4,6.0,0.17142857142857143,56.40,0.2510572000890274,6.0,56.40,0.0,0.00,0.00,56.40,5,0.1724137931034483,0.17142857142857143,0.01643835616438356,0.01643835616438356,0.2510572000890274,0.018845984201451543,0.018845984201451543
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.614285714285714,7.0,0.2,53.30,0.23725795682172265,7.0,53.30,0.0,0.00,0.00,53.30,7,0.2413793103448276,0.2,0.019178082191780823,0.019178082191780823,0.23725795682172265,0.017810123367683815,0.017810123367683815
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,8.4,1.0,0.02857142857142857,8.40,0.037391497885599825,1.0,8.40,0.0,0.00,0.00,8.40,1,0.034482758620689655,0.02857142857142857,0.0027397260273972603,0.0027397260273972603,0.037391497885599825,0.0028068487108544853,0.0028068487108544853
600000031726935735,600000031726935734,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Chinese Crepe 煎饼果子 (薄脆),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
