Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000035448257619,1,2/8/25 11:03 AM,2/8/25 11:03 AM,600000035448257569,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035448424413,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,SF 2639fab2 PickUp-xianxian z
Cupertino,600000035448257619,1,2/8/25 11:03 AM,2/8/25 11:03 AM,600000035448257569,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035448424414,600000010081902976,600000010081902975,,,Romaine Lettuce Salad with Sesame Dressing Ⓥ 麻酱生菜沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.66000000,false,false,false,Tax Not Included,No Effect,SF 2639fab2 PickUp-xianxian z
Cupertino,600000035448257619,1,2/8/25 11:03 AM,2/8/25 11:03 AM,600000035448257569,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035448424415,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,SF 2639fab2 PickUp-xianxian z
Cupertino,600000035448257619,1,2/8/25 11:03 AM,2/8/25 11:03 AM,600000035448257569,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035448424416,600000010081888852,600000010081888851,,,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,SF 2639fab2 PickUp-xianxian z
Cupertino,600000035448257619,1,2/8/25 11:03 AM,2/8/25 11:03 AM,600000035448257569,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035448424417,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,SF 2639fab2 PickUp-xianxian z
Cupertino,600000035448257619,1,2/8/25 11:03 AM,2/8/25 11:03 AM,600000035448257569,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035448424418,600000010081874216,600000010081874215,,,Spicy Beef Shank 🌶️🌶️ 麻辣牛腱,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,SF 2639fab2 PickUp-xianxian z
Cupertino,600000035448257619,1,2/8/25 11:03 AM,2/8/25 11:03 AM,600000035448257569,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035448424419,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,19.90,0.00,19.90,2.0,1.82000000,false,false,false,Tax Not Included,No Effect,SF 2639fab2 PickUp-xianxian z
Cupertino,600000035448213824,2,2/8/25 11:03 AM,2/8/25 11:03 AM,600000035448208426,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035448452753,600000010081902976,600000010081902975,,,Romaine Lettuce Salad with Sesame Dressing Ⓥ 麻酱生菜沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.66000000,false,false,false,Tax Not Included,No Effect,SF 56cd229e PickUp-Jonathan C
Cupertino,600000035448213824,2,2/8/25 11:03 AM,2/8/25 11:03 AM,600000035448208426,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035448452755,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,SF 56cd229e PickUp-Jonathan C
Cupertino,600000035448213824,2,2/8/25 11:03 AM,2/8/25 11:03 AM,600000035448208426,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035448452757,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,14.60,0.00,14.60,2.0,1.33000000,false,false,false,Tax Not Included,No Effect,SF 56cd229e PickUp-Jonathan C
