Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,7.8082647718773375,1337.0,0.0,10439.65,0.0,1337.0,10439.65,0.0,0.00,141.11,10298.54,215,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,7.8082647718773375,1337.0,1.0,10439.65,1.0,1337.0,10439.65,0.0,0.00,141.11,10298.54,215,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.42,155.0,0.11593118922961855,994.50,0.09526181433285599,155.0,994.50,0.0,0.00,0.85,993.65,101,0.4697674418604651,0,0.11593118922961855,0.11593118922961855,0,0.09648455023721808,0.09648455023721808
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.209090909090909,66.0,0.4258064516129032,277.80,0.2793363499245852,66.0,277.80,0.0,0.00,0.85,276.95,60,0.594059405940594,0.4258064516129032,0.0493642483171279,0.0493642483171279,0.27871987118200575,0.026892161413171183,0.026892161413171183
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,7.3,3.0,0.01935483870967742,21.90,0.022021116138763196,3.0,21.90,0.0,0.00,0.00,21.90,3,0.0297029702970297,0.01935483870967742,0.002243829468960359,0.002243829468960359,0.02203995370603331,0.002126515020575732,0.002126515020575732
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.3,12.0,0.07741935483870968,87.60,0.08808446455505278,12.0,87.60,0.0,0.00,0.00,87.60,7,0.06930693069306931,0.07741935483870968,0.008975317875841436,0.008975317875841436,0.08815981482413324,0.008506060082302928,0.008506060082302928
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.399999999999999,9.0,0.05806451612903226,84.60,0.08506787330316741,9.0,84.60,0.0,0.00,0.00,84.60,8,0.07920792079207921,0.05806451612903226,0.006731488406881077,0.006731488406881077,0.08514064308358073,0.008214756654826799,0.008214756654826799
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.538095238095238,21.0,0.13548387096774195,200.30,0.20140774258421318,21.0,200.30,0.0,0.00,0.00,200.30,20,0.19801980198019803,0.13548387096774195,0.015706806282722512,0.015706806282722512,0.20158003321088916,0.019449358841156124,0.019449358841156124
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.3578947368421055,19.0,0.12258064516129032,139.80,0.14057315233785822,19.0,139.80,0.0,0.00,0.00,139.80,18,0.1782178217821782,0.12258064516129032,0.014210919970082274,0.014210919970082274,0.1406934031097469,0.01357473972038755,0.01357473972038755
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.300000000000001,9.0,0.05806451612903226,65.70,0.0660633484162896,9.0,65.70,0.0,0.00,0.00,65.70,9,0.0891089108910891,0.05806451612903226,0.006731488406881077,0.006731488406881077,0.06611986111809993,0.006379545061727196,0.006379545061727196
600000031726935735,600000031726935734,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Chinese Crepe 煎饼果子 (薄脆),,7.3,16.0,0.1032258064516129,116.80,0.11744595274007039,16.0,116.80,0.0,0.00,0.00,116.80,15,0.1485148514851485,0.1032258064516129,0.011967090501121914,0.011967090501121914,0.117546419765511,0.01134141344307057,0.01134141344307057
600000010081834424,600000010081834425,,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,,,10.04,228.0,0.1705310396409873,2289.60,0.2193176974323852,228.0,2289.60,0.0,0.00,36.95,2252.65,154,0.7162790697674418,0,0.1705310396409873,0.1705310396409873,0,0.21873488863469967,0.21873488863469967
600000010081834426,600000010081834427,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork Xiao Long Bao (8) 鲜肉小笼包,,10.046153846153846,156.0,0.6842105263157895,1567.20,0.6844863731656184,156.0,1567.20,0.0,0.00,32.91,1534.29,113,0.7337662337662337,0.6842105263157895,0.11667913238593867,0.11667913238593867,0.6811044769493707,0.14898131191411595,0.14898131191411595
