Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000035171337749,4,1/31/25 11:11 AM,1/31/25 11:09 AM,600000035171337748,Yafang Chen,A4,Dining Room,Lunch,Dine In,600000035171337736,600000030014089445,600000030014089446,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035171337749,4,1/31/25 11:11 AM,1/31/25 11:09 AM,600000035171337748,Yafang Chen,A4,Dining Room,Lunch,Dine In,600000035171337737,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035171337749,4,1/31/25 11:11 AM,1/31/25 11:09 AM,600000035171337748,Yafang Chen,A4,Dining Room,Lunch,Dine In,600000035171337738,600000027297453974,600000027297453975,,,Sour Plum Juice 酸梅汁,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035171337749,4,1/31/25 11:11 AM,1/31/25 11:09 AM,600000035171337748,Yafang Chen,A4,Dining Room,Lunch,Dine In,600000035171337741,600000030014147180,600000030014147181,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,600000027297453996,COMB B Options,600000027297453990,COMB B,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035171337749,4,1/31/25 11:11 AM,1/31/25 11:09 AM,600000035171337748,Yafang Chen,A4,Dining Room,Lunch,Dine In,600000035171337742,600000033258323865,600000033258323866,,,Pork & Shrimp Pot Stickers 猪锅贴,600000033258320642,COMB B Option,600000027297453990,COMB B,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035171337749,4,1/31/25 11:11 AM,1/31/25 11:09 AM,600000035171337748,Yafang Chen,A4,Dining Room,Lunch,Dine In,600000035171337743,600000027297453974,600000027297453975,,,Sour Plum Juice 酸梅汁,600000027297454411,Cold Drinks,600000027297453990,COMB B,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035171749597,10,1/31/25 11:29 AM,1/31/25 11:29 AM,600000035171747648,Default Online Ordering,B7,Dining Room,Lunch,Dine In,600000035172003076,600000027297453998,600000027297453999,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297453996,COMB B Options,600000027297453990,COMB B,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035171749597,10,1/31/25 11:29 AM,1/31/25 11:29 AM,600000035171747648,Default Online Ordering,B7,Dining Room,Lunch,Dine In,600000035172003077,600000033258323865,600000033258323866,,,Pork & Shrimp Pot Stickers 猪锅贴,600000033258320642,COMB B Option,600000027297453990,COMB B,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035171749597,10,1/31/25 11:29 AM,1/31/25 11:29 AM,600000035171747648,Default Online Ordering,B7,Dining Room,Lunch,Dine In,600000035172003078,600000027297453958,600000027297453959,,,Sprite,600000027297454411,Cold Drinks,600000027297453990,COMB B,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035173156832,15,1/31/25 12:04 PM,1/31/25 12:04 PM,600000035173125586,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035173332803,600000030014214817,600000030014214818,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,600000027297454430,COMB C Options,600000027297454428,COMB C,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
