Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.095336538461538,624.0,0.0,5051.49,0.0,624.0,5051.49,0.0,0.00,51.15,5000.34,118,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,8.095336538461538,624.0,1.0,5051.49,1.0,624.0,5051.49,0.0,0.00,51.15,5000.34,118,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.12,71.0,0.11378205128205128,434.25,0.08596473515734962,71.0,434.25,0.0,0.00,0.35,433.90,49,0.4152542372881356,0,0.11378205128205128,0.11378205128205128,0,0.08677409936124343,0.08677409936124343
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.29625,40.0,0.5633802816901409,171.85,0.3957397812320092,40.0,171.85,0.0,0.00,0.35,171.50,32,0.6530612244897959,0.5633802816901409,0.0641025641025641,0.0641025641025641,0.3952523622954598,0.034297667758592415,0.034297667758592415
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,8.4,1.0,0.014084507042253521,8.40,0.01934369602763385,1.0,8.40,0.0,0.00,0.00,8.40,1,0.02040816326530612,0.014084507042253521,0.0016025641025641025,0.0016025641025641025,0.019359299377736807,0.0016798857677677917,0.0016798857677677917
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.3,1.0,0.014084507042253521,7.30,0.016810592976396085,1.0,7.30,0.0,0.00,0.00,7.30,1,0.02040816326530612,0.014084507042253521,0.0016025641025641025,0.0016025641025641025,0.016824153030652225,0.0014599007267505808,0.0014599007267505808
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.4,5.0,0.07042253521126761,47.00,0.10823258491652274,5.0,47.00,0.0,0.00,0.00,47.00,5,0.10204081632653061,0.07042253521126761,0.008012820512820512,0.008012820512820512,0.10831988937543213,0.009399360843462644,0.009399360843462644
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.4,8.0,0.11267605633802817,75.20,0.1731721358664364,8.0,75.20,0.0,0.00,0.00,75.20,7,0.14285714285714285,0.11267605633802817,0.01282051282051282,0.01282051282051282,0.17331182300069142,0.015038977349540232,0.015038977349540232
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,8.216666666666667,6.0,0.08450704225352113,49.30,0.11352907311456534,6.0,49.30,0.0,0.00,0.00,49.30,6,0.12244897959183673,0.08450704225352113,0.009615384615384616,0.009615384615384616,0.11362064991933625,0.009859329565589539,0.009859329565589539
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.74,5.0,0.07042253521126761,38.70,0.08911917098445596,5.0,38.70,0.0,0.00,0.00,38.70,5,0.10204081632653061,0.07042253521126761,0.008012820512820512,0.008012820512820512,0.0891910578474303,0.007739473715787327,0.007739473715787327
600000031726935735,600000031726935734,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Chinese Crepe 煎饼果子 (薄脆),,7.3,5.0,0.07042253521126761,36.50,0.08405296488198043,5.0,36.50,0.0,0.00,0.00,36.50,5,0.10204081632653061,0.07042253521126761,0.008012820512820512,0.008012820512820512,0.08412076515326113,0.007299503633752905,0.007299503633752905
600000010081834424,600000010081834425,,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,,,10.18,92.0,0.14743589743589744,936.40,0.1853710489380361,92.0,936.40,0.0,0.00,40.63,895.77,70,0.5932203389830508,0,0.14743589743589744,0.14743589743589744,0,0.17914181835635176,0.17914181835635176
600000010081834426,600000010081834427,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork Xiao Long Bao (8) 鲜肉小笼包,,10.160526315789474,57.0,0.6195652173913043,579.15,0.6184856898761213,57.0,579.15,0.0,0.00,0.83,578.32,45,0.6428571428571429,0.6195652173913043,0.09134615384615384,0.09134615384615384,0.6456121549058352,0.11565613538279397,0.11565613538279397
600000010081835785,600000010081835786,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,10.025,20.0,0.21739130434782608,200.50,0.2141178983340453,20.0,200.50,0.0,0.00,39.80,160.70,19,0.2714285714285714,0.21739130434782608,0.03205128205128205,0.03205128205128205,0.17939872958460318,0.03213781462860525,0.03213781462860525
600000010081837612,600000010081837613,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Chicken Xiao Long Bao (8) 鸡肉小笼包,,10.45,15.0,0.16304347826086957,156.75,0.16739641178983342,15.0,156.75,0.0,0.00,0.00,156.75,13,0.18571428571428572,0.16304347826086957,0.02403846153846154,0.02403846153846154,0.17498911550956162,0.03134786834495254,0.03134786834495254
600000010081839182,600000010081839183,,Dough Zone Menu (Cupertino),Q-BAO®,,,,10.23,27.0,0.04326923076923077,276.15,0.05466703883408657,27.0,276.15,0.0,0.00,0.84,275.31,25,0.211864406779661,0,0.04326923076923077,0.04326923076923077,0,0.055058256038589375,0.055058256038589375
600000010081839186,600000010081839187,600000010081839182,Dough Zone Menu (Cupertino),Q-BAO®,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,10.19,25.0,0.9259259259259259,254.75,0.9225058844830709,25.0,254.75,0.0,0.00,0.84,253.91,23,0.92,0.9259259259259259,0.04006410256410257,0.04006410256410257,0.9222694417202426,0.0507785470588,0.0507785470588
600000010081840857,600000010081840858,600000010081839182,Dough Zone Menu (Cupertino),Q-BAO®,,Steamed Pork Buns (4) 特色鲜肉蒸包,,10.7,2.0,0.07407407407407407,21.40,0.07749411551692921,2.0,21.40,0.0,0.00,0.00,21.40,2,0.08,0.07407407407407407,0.003205128205128205,0.003205128205128205,0.07773055827975736,0.004279708979789374,0.004279708979789374
