Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000035138598483,1,1/30/25 11:01 AM,1/30/25 11:01 AM,600000035138598433,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035138740577,600000010081862679,600000010081862678,,,Vegetable Steamed Dumplings (6) Ⓥ 素三鲜蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,29.20,0.00,29.20,4.0,2.66000000,false,false,false,Tax Not Included,No Effect,SF 94d7af63 PickUp-Lina C
Cupertino,600000035138598483,1,1/30/25 11:01 AM,1/30/25 11:01 AM,600000035138598433,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035138740578,600000010081843259,600000010081843258,,,Vegetable Potstickers (6) Ⓥ 素三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,21.90,0.00,21.90,3.0,2.00000000,false,false,false,Tax Not Included,No Effect,SF 94d7af63 PickUp-Lina C
Cupertino,600000035138598483,1,1/30/25 11:01 AM,1/30/25 11:01 AM,600000035138598433,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035138740579,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,21.90,0.00,21.90,3.0,2.00000000,false,false,false,Tax Not Included,No Effect,SF 94d7af63 PickUp-Lina C
Cupertino,600000035138598483,1,1/30/25 11:01 AM,1/30/25 11:01 AM,600000035138598433,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035138740580,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,19.90,0.00,19.90,2.0,1.82000000,false,false,false,Tax Not Included,No Effect,SF 94d7af63 PickUp-Lina C
Cupertino,600000035139317009,3,1/30/25 11:20 AM,1/30/25 11:20 AM,600000035139315761,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035139340658,600000031726935734,600000031726935735,,,Chinese Crepe 煎饼果子 (薄脆),,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035139317009,3,1/30/25 11:20 AM,1/30/25 11:20 AM,600000035139315761,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035139340659,600000010081886453,600000010081886452,,,Yibin Noodles Ⓥ 🌶️ 宜宾燃面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035139356372,2,1/30/25 11:20 AM,1/30/25 11:20 AM,600000035139356371,andres valencia,A6,Dining Room,Lunch,Dine In,600000035139356355,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035139356372,2,1/30/25 11:20 AM,1/30/25 11:20 AM,600000035139356371,andres valencia,A6,Dining Room,Lunch,Dine In,600000035139356357,600000010081837613,600000010081837612,,,Chicken Xiao Long Bao (8) 鸡肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035139356372,2,1/30/25 11:20 AM,1/30/25 11:20 AM,600000035139356371,andres valencia,A6,Dining Room,Lunch,Dine In,600000035139356359,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035139356372,2,1/30/25 11:20 AM,1/30/25 11:20 AM,600000035139356371,andres valencia,A6,Dining Room,Lunch,Dine In,600000035139356361,600000010081897528,600000010081897527,,,Broccoli with Seafood Sauce 蚝油西兰花,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
