Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000034814100431,1,1/19/25 11:07 AM,1/19/25 11:07 AM,600000034814090883,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034814360794,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.80,0.00,4.80,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,DD 2bab34a3 Nancy Y
Cupertino,600000034814100431,1,1/19/25 11:07 AM,1/19/25 11:07 AM,600000034814090883,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034814360795,600000010081899532,600000010081899531,,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,8.40,0.00,8.40,1.0,0.68000000,false,false,false,Tax Not Included,No Effect,DD 2bab34a3 Nancy Y
Cupertino,600000034814100431,1,1/19/25 11:07 AM,1/19/25 11:07 AM,600000034814090883,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034814360796,600000010081897528,600000010081897527,,,Broccoli with Seafood Sauce 蚝油西兰花,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,8.40,0.00,8.40,1.0,0.68000000,false,false,false,Tax Not Included,No Effect,DD 2bab34a3 Nancy Y
Cupertino,600000034814100431,1,1/19/25 11:07 AM,1/19/25 11:07 AM,600000034814090883,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034814360797,600000010081895356,600000010081895355,,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,11.45,0.00,11.45,1.0,0.93000000,false,false,false,Tax Not Included,No Effect,DD 2bab34a3 Nancy Y
Cupertino,600000034814100431,1,1/19/25 11:07 AM,1/19/25 11:07 AM,600000034814090883,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034814360798,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,11.45,0.00,11.45,1.0,0.93000000,false,false,false,Tax Not Included,No Effect,DD 2bab34a3 Nancy Y
Cupertino,600000034814665726,2,1/19/25 11:15 AM,1/19/25 11:15 AM,600000034814645779,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034814819412,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.66000000,false,false,false,Tax Not Included,No Effect,SF ab844ab1 PickUp-Davy T
Cupertino,600000034814665726,2,1/19/25 11:15 AM,1/19/25 11:15 AM,600000034814645779,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034814819414,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,SF ab844ab1 PickUp-Davy T
Cupertino,600000034814665726,2,1/19/25 11:15 AM,1/19/25 11:15 AM,600000034814645779,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034814819416,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,SF ab844ab1 PickUp-Davy T
Cupertino,600000034814665726,2,1/19/25 11:15 AM,1/19/25 11:15 AM,600000034814645779,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034814819418,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,SF ab844ab1 PickUp-Davy T
Cupertino,600000034815283470,4,1/19/25 11:28 AM,1/19/25 11:28 AM,600000034815266571,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034815422660,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,22.90,0.00,22.90,2.0,2.09000000,false,false,false,Tax Not Included,No Effect,DD 5d45f291 Chris K
