Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,7.913045058139535,1376.0,0.0,10888.35,0.0,1376.0,10888.35,0.0,0.00,176.12,10712.23,209,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,7.913045058139535,1376.0,1.0,10888.35,1.0,1376.0,10888.35,0.0,0.00,176.12,10712.23,209,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.21,145.0,0.10537790697674419,901.05,0.08275358525396409,145.0,901.05,0.0,0.00,11.67,889.38,105,0.5023923444976076,0,0.10537790697674419,0.10537790697674419,0,0.08302472967813425,0.08302472967813425
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.23013698630137,73.0,0.503448275862069,308.80,0.3427112812829477,73.0,308.80,0.0,0.00,1.16,307.64,64,0.6095238095238096,0.503448275862069,0.053052325581395346,0.053052325581395346,0.3459038881018237,0.02871857680426951,0.02871857680426951
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,7.3,4.0,0.027586206896551724,29.20,0.032406636701625885,4.0,29.20,0.0,0.00,0.00,29.20,4,0.0380952380952381,0.027586206896551724,0.0029069767441860465,0.0029069767441860465,0.03283186039713058,0.002725856334302008,0.002725856334302008
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.3,2.0,0.013793103448275862,14.60,0.016203318350812942,2.0,14.60,0.0,0.00,0.00,14.60,2,0.01904761904761905,0.013793103448275862,0.0014534883720930232,0.0014534883720930232,0.01641593019856529,0.001362928167151004,0.001362928167151004
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.4,8.0,0.05517241379310345,75.20,0.08345818766994063,8.0,75.20,0.0,0.00,0.00,75.20,8,0.0761904761904762,0.05517241379310345,0.005813953488372093,0.005813953488372093,0.0845532843104185,0.007020013573270926,0.007020013573270926
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.641666666666667,18.0,0.12413793103448276,173.55,0.19260862327284836,18.0,173.55,0.0,0.00,2.19,171.36,18,0.17142857142857143,0.12413793103448276,0.01308139534883721,0.01308139534883721,0.1926735478648047,0.01599666922760247,0.01599666922760247
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.55,22.0,0.15172413793103448,166.10,0.18434049164863214,22.0,166.10,0.0,0.00,1.02,165.08,21,0.2,0.15172413793103448,0.015988372093023256,0.015988372093023256,0.18561244912186017,0.015410423413238889,0.015410423413238889
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.422222222222222,18.0,0.12413793103448276,133.60,0.1482714610731924,18.0,133.60,0.0,0.00,7.30,126.30,18,0.17142857142857143,0.12413793103448276,0.01308139534883721,0.01308139534883721,0.14200904000539702,0.011790262158299439,0.011790262158299439
