Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.122292993630573,471.0,0.0,3825.60,0.0,471.0,3825.60,0.0,0.00,14.98,3810.62,104,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,8.122292993630573,471.0,1.0,3825.60,1.0,471.0,3825.60,0.0,0.00,14.98,3810.62,104,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.64,53.0,0.11252653927813164,352.00,0.09201171058134672,53.0,352.00,0.0,0.00,0.00,352.00,41,0.3942307692307692,0,0.11252653927813164,0.11252653927813164,0,0.09237341954852492,0.09237341954852492
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.26304347826087,23.0,0.4339622641509434,98.05,0.2785511363636364,23.0,98.05,0.0,0.00,0.00,98.05,22,0.5365853658536586,0.4339622641509434,0.04883227176220807,0.04883227176220807,0.2785511363636364,0.025730720985036554,0.025730720985036554
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.3,2.0,0.03773584905660377,14.60,0.041477272727272724,2.0,14.60,0.0,0.00,0.00,14.60,2,0.04878048780487805,0.03773584905660377,0.004246284501061571,0.004246284501061571,0.041477272727272724,0.0038313975153649537,0.0038313975153649537
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.883333333333333,6.0,0.11320754716981132,59.30,0.16846590909090908,6.0,59.30,0.0,0.00,0.00,59.30,6,0.14634146341463414,0.11320754716981132,0.012738853503184714,0.012738853503184714,0.16846590909090908,0.015561772100078202,0.015561772100078202
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.607142857142858,7.0,0.1320754716981132,67.25,0.19105113636363635,7.0,67.25,0.0,0.00,0.00,67.25,7,0.17073170731707318,0.1320754716981132,0.014861995753715499,0.014861995753715499,0.19105113636363635,0.017648046774540627,0.017648046774540627
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.457142857142857,7.0,0.1320754716981132,52.20,0.14829545454545456,7.0,52.20,0.0,0.00,0.00,52.20,6,0.14634146341463414,0.1320754716981132,0.014861995753715499,0.014861995753715499,0.14829545454545456,0.01369855823986648,0.01369855823986648
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.575,8.0,0.1509433962264151,60.60,0.1721590909090909,8.0,60.60,0.0,0.00,0.00,60.60,8,0.1951219512195122,0.1509433962264151,0.016985138004246284,0.016985138004246284,0.1721590909090909,0.015902923933638097,0.015902923933638097
