Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000035373088945,15,2/6/25 12:07 PM,2/6/25 12:07 PM,600000035373086546,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035373316587,600000027297452340,600000027297452341,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373088945,15,2/6/25 12:07 PM,2/6/25 12:07 PM,600000035373086546,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035373316588,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373088945,15,2/6/25 12:07 PM,2/6/25 12:07 PM,600000035373086546,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035373316589,600000027297453982,600000027297453983,,,Ube Milk Tea 紫薯奶茶,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373366307,16,2/6/25 12:07 PM,2/6/25 12:07 PM,600000035373366257,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035373371468,600000027297452340,600000027297452341,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373366307,16,2/6/25 12:07 PM,2/6/25 12:07 PM,600000035373366257,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035373371469,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373366307,16,2/6/25 12:07 PM,2/6/25 12:07 PM,600000035373366257,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035373371470,600000027297453958,600000027297453959,,,Sprite,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373557684,21,2/6/25 12:21 PM,2/6/25 12:21 PM,600000035373519588,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035373757394,600000027297452340,600000027297452341,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373557684,21,2/6/25 12:21 PM,2/6/25 12:21 PM,600000035373519588,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035373757395,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373557684,21,2/6/25 12:21 PM,2/6/25 12:21 PM,600000035373519588,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035373757396,600000027297453974,600000027297453975,,,Sour Plum Juice 酸梅汁,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373557684,21,2/6/25 12:21 PM,2/6/25 12:21 PM,600000035373519588,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035373757397,,,,,For Samantha.,,,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373557684,21,2/6/25 12:21 PM,2/6/25 12:21 PM,600000035373519588,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035373757399,,,,,For Samantha.,,,600000010081845158,Chicken Potstickers (6) 鸡肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373557684,21,2/6/25 12:21 PM,2/6/25 12:21 PM,600000035373519588,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035373821201,600000027297454432,600000027297454433,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297454430,COMB C Options,600000027297454428,COMB C,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373557684,21,2/6/25 12:21 PM,2/6/25 12:21 PM,600000035373519588,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035373821202,600000033258343127,600000033258343128,,,Chicken Veggie Wonton w/Chicken Broth  鸡汤大馄饨,600000033258340028,COMB C Option,600000027297454428,COMB C,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373557684,21,2/6/25 12:21 PM,2/6/25 12:21 PM,600000035373519588,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035373821203,600000027297454903,600000027297454904,,,Passion Fruit Green Tea 百香果绿茶,600000027297454441,Cold Drinks,600000027297454428,COMB C,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035373557684,21,2/6/25 12:21 PM,2/6/25 12:21 PM,600000035373519588,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035373821204,,,,,For Samantha.,,,600000027297454428,COMB C,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035374716152,24,2/6/25 12:56 PM,2/6/25 12:56 PM,600000035374716052,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035374682699,,,,,For Paul Garcia.,,,600000010081835786,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035374716152,24,2/6/25 12:57 PM,2/6/25 12:56 PM,600000035374716052,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035374776717,,,,,For Sam aoki.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035374831201,26,2/6/25 12:59 PM,2/6/25 12:59 PM,600000035374831151,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035374821369,,,,,Include plasticware,,,600000010081905518,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035374831201,26,2/6/25 12:59 PM,2/6/25 12:59 PM,600000035374831151,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035374821371,,,,,Include plasticware,,,600000010081837613,Chicken Xiao Long Bao (8) 鸡肉小笼包,,0.00,0.00,0.00,1.0,false,,
