Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000035371380324,1,2/6/25 11:06 AM,2/6/25 11:06 AM,600000035371380274,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035371483683,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035371380324,1,2/6/25 11:06 AM,2/6/25 11:06 AM,600000035371380274,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035371483684,600000010081859192,600000010081859191,,,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035371380324,1,2/6/25 11:06 AM,2/6/25 11:06 AM,600000035371380274,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035371483685,600000010081850666,600000010081850665,,,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035371380324,1,2/6/25 11:06 AM,2/6/25 11:06 AM,600000035371380274,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035371483686,600000010081899532,600000010081899531,,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035371380324,1,2/6/25 11:06 AM,2/6/25 11:06 AM,600000035371380274,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035371483687,600000010081883486,600000010081883485,,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035371761987,2,2/6/25 11:24 AM,2/6/25 11:24 AM,600000035371742088,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035372104526,600000010081849365,600000010081849364,,,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,8.40,0.00,8.40,1.0,0.77000000,false,false,false,Tax Not Included,No Effect,DD 191b0037 Yilin X
Cupertino,600000035371761987,2,2/6/25 11:24 AM,2/6/25 11:24 AM,600000035371742088,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035372104527,600000010081883486,600000010081883485,,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.10,0.00,9.10,1.0,0.83000000,false,false,false,Tax Not Included,No Effect,DD 191b0037 Yilin X
Cupertino,600000035372005292,3,2/6/25 11:31 AM,2/6/25 11:31 AM,600000035372005242,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035372321106,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035372005292,3,2/6/25 11:31 AM,2/6/25 11:31 AM,600000035372005242,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035372321107,600000010081886453,600000010081886452,,,Yibin Noodles Ⓥ 🌶️ 宜宾燃面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035372005292,3,2/6/25 11:31 AM,2/6/25 11:31 AM,600000035372005242,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035372321108,600000010081833954,600000010081833953,,,Pan Fried Beef Pies (2) 牛肉馅饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035372005292,3,2/6/25 11:31 AM,2/6/25 11:31 AM,600000035372005242,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035372321109,600000010081902105,600000010081902104,,,Kale Salad with Sweet & Spicy Garlic Dressing Ⓥ 🌶️ 甜辣羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035372005292,3,2/6/25 11:31 AM,2/6/25 11:31 AM,600000035372005242,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035372321110,600000010081873109,600000010081873108,,,Five Spice Beef Shank 五香牛腱,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035372301579,4,2/6/25 11:37 AM,2/6/25 11:37 AM,600000035372301529,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035372447926,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.40,0.00,8.40,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,DD b3911030 Jialin L
Cupertino,600000035372301579,4,2/6/25 11:37 AM,2/6/25 11:37 AM,600000035372301529,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035372447927,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,11.45,0.00,11.45,1.0,1.05000000,false,false,false,Tax Not Included,No Effect,DD b3911030 Jialin L
Cupertino,600000035372301579,4,2/6/25 11:37 AM,2/6/25 11:37 AM,600000035372301529,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035372447928,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,11.45,0.00,11.45,1.0,1.05000000,false,false,false,Tax Not Included,No Effect,DD b3911030 Jialin L
