Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.497505070993915,493.0,0.0,4189.27,0.0,493.0,4189.27,0.0,0.00,71.09,4118.18,106,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,8.497505070993915,493.0,1.0,4189.27,1.0,493.0,4189.27,0.0,0.00,71.09,4118.18,106,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,7.46,54.0,0.10953346855983773,402.95,0.09618620905312858,54.0,402.95,0.0,0.00,0.00,402.95,32,0.3018867924528302,0,0.10953346855983773,0.10953346855983773,0,0.09784662156583733,0.09784662156583733
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.23125,16.0,0.2962962962962963,67.70,0.16801091946891675,16.0,67.70,0.0,0.00,0.00,67.70,15,0.46875,0.2962962962962963,0.032454361054766734,0.032454361054766734,0.16801091946891675,0.01643930085620347,0.01643930085620347
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.3,3.0,0.05555555555555555,21.90,0.05434917483558754,3.0,21.90,0.0,0.00,0.00,21.90,3,0.09375,0.05555555555555555,0.006085192697768763,0.006085192697768763,0.05434917483558754,0.005317883142553263,0.005317883142553263
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.883333333333333,3.0,0.05555555555555555,29.65,0.07358233031393473,3.0,29.65,0.0,0.00,0.00,29.65,3,0.09375,0.05555555555555555,0.006085192697768763,0.006085192697768763,0.07358233031393473,0.007199782428160012,0.007199782428160012
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,10.454545454545455,11.0,0.2037037037037037,115.00,0.2853952103238615,11.0,115.00,0.0,0.00,0.00,115.00,5,0.15625,0.2037037037037037,0.02231237322515213,0.02231237322515213,0.2853952103238615,0.02792495714126143,0.02792495714126143
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,8.033333333333333,18.0,0.3333333333333333,144.60,0.3588534557637424,18.0,144.60,0.0,0.00,0.00,144.60,10,0.3125,0.3333333333333333,0.036511156186612576,0.036511156186612576,0.3588534557637424,0.03511259828370785,0.03511259828370785
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,8.033333333333333,3.0,0.05555555555555555,24.10,0.059808909293957074,3.0,24.10,0.0,0.00,0.00,24.10,3,0.09375,0.05555555555555555,0.006085192697768763,0.006085192697768763,0.059808909293957074,0.005852099713951308,0.005852099713951308
600000031726935735,600000031726935734,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Chinese Crepe 煎饼果子 (薄脆),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081834424,600000010081834425,,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,,,10.41,81.0,0.1643002028397566,843.45,0.2013357935869495,81.0,843.45,0.0,0.00,11.44,832.01,53,0.5,0,0.1643002028397566,0.1643002028397566,0,0.20203342253131235,0.20203342253131235
