Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.062708113804005,949.0,0.0,7651.51,0.0,949.0,7651.51,0.0,0.00,128.05,7523.46,178,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,8.062708113804005,949.0,1.0,7651.51,1.0,949.0,7651.51,0.0,0.00,128.05,7523.46,178,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.26,90.0,0.09483667017913593,563.70,0.07367173276908741,90.0,563.70,0.0,0.00,4.15,559.55,71,0.398876404494382,0,0.09483667017913593,0.09483667017913593,0,0.07437402471735079,0.07437402471735079
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.236666666666666,45.0,0.5,190.65,0.33821181479510376,45.0,190.65,0.0,0.00,4.15,186.50,39,0.5492957746478874,0.5,0.04741833508956796,0.04741833508956796,0.3333035474935216,0.024789126279663877,0.024789126279663877
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,7.3,4.0,0.044444444444444446,29.20,0.05180060315770799,4.0,29.20,0.0,0.00,0.00,29.20,4,0.056338028169014086,0.044444444444444446,0.004214963119072708,0.004214963119072708,0.05218479135019212,0.0038811929617489824,0.0038811929617489824
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.3,3.0,0.03333333333333333,21.90,0.038850452368281,3.0,21.90,0.0,0.00,0.00,21.90,2,0.028169014084507043,0.03333333333333333,0.003161222339304531,0.003161222339304531,0.039138593512644086,0.0029108947213117367,0.0029108947213117367
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.7625,8.0,0.08888888888888889,78.10,0.13854887351428063,8.0,78.10,0.0,0.00,0.00,78.10,8,0.11267605633802817,0.08888888888888889,0.008429926238145416,0.008429926238145416,0.13957644535787686,0.010380861997006696,0.010380861997006696
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.58125,8.0,0.08888888888888889,76.65,0.1359765832889835,8.0,76.65,0.0,0.00,0.00,76.65,8,0.11267605633802817,0.08888888888888889,0.008429926238145416,0.008429926238145416,0.13698507729425433,0.01018813152459108,0.01018813152459108
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.483333333333333,12.0,0.13333333333333333,89.80,0.15930459464254035,12.0,89.80,0.0,0.00,0.00,89.80,12,0.16901408450704225,0.13333333333333333,0.012644889357218124,0.012644889357218124,0.16048610490572782,0.011935997533049953,0.011935997533049953
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.74,10.0,0.1111111111111111,77.40,0.1373070782331027,10.0,77.40,0.0,0.00,0.00,77.40,9,0.1267605633802817,0.1111111111111111,0.01053740779768177,0.01053740779768177,0.13832544008578324,0.010287819699978468,0.010287819699978468
