Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000035402388991,2,2/7/25 11:08 AM,2/7/25 11:08 AM,600000035402388941,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035402740940,600000027695489612,600000027695489613,,,No Sesame 不要芝麻,600000027695469675,Ingredients 原料,600000010081852343,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035402388991,2,2/7/25 11:08 AM,2/7/25 11:08 AM,600000035402388941,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035402740941,600000027695504499,600000027695506400,,,Sauce On Side 酱汁分开,600000027695469677,Sauce 酱汁,600000010081852343,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035403621060,4,2/7/25 11:32 AM,2/7/25 11:32 AM,600000035403599163,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035403642626,600000027297453998,600000027297453999,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297453996,COMB B Options,600000027297453990,COMB B,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035403621060,4,2/7/25 11:32 AM,2/7/25 11:32 AM,600000035403599163,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035403642627,600000033258323865,600000033258323866,,,Pork & Shrimp Pot Stickers 猪锅贴,600000033258320642,COMB B Option,600000027297453990,COMB B,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035403621060,4,2/7/25 11:32 AM,2/7/25 11:32 AM,600000035403599163,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035403642628,600000027297453950,600000027297453951,,,Coke,600000027297454411,Cold Drinks,600000027297453990,COMB B,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035403621060,4,2/7/25 11:32 AM,2/7/25 11:32 AM,600000035403599163,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035403642630,600000030014214817,600000030014214818,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,600000027297454430,COMB C Options,600000027297454428,COMB C,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035403621060,4,2/7/25 11:32 AM,2/7/25 11:32 AM,600000035403599163,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035403642631,600000033258343127,600000033258343128,,,Chicken Veggie Wonton w/Chicken Broth  鸡汤大馄饨,600000033258340028,COMB C Option,600000027297454428,COMB C,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035403621060,4,2/7/25 11:32 AM,2/7/25 11:32 AM,600000035403599163,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035403642632,600000027297453950,600000027297453951,,,Coke,600000027297454441,Cold Drinks,600000027297454428,COMB C,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035404210468,7,2/7/25 11:50 AM,2/7/25 11:50 AM,600000035404208619,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035404310129,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035404239044,8,2/7/25 11:58 AM,2/7/25 11:58 AM,600000035404212797,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035404626411,600000030014089445,600000030014089446,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
