Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.068218390804597,696.0,0.0,5615.48,0.0,696.0,5615.48,0.0,0.00,44.75,5570.73,130,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,8.068218390804597,696.0,1.0,5615.48,1.0,696.0,5615.48,0.0,0.00,44.75,5570.73,130,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.56,88.0,0.12643678160919541,577.30,0.10280510303660595,88.0,577.30,0.0,0.00,1.35,575.95,63,0.4846153846153846,0,0.12643678160919541,0.12643678160919541,0,0.10338860436603463,0.10338860436603463
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.276388888888889,36.0,0.4090909090909091,153.95,0.2666724406720942,36.0,153.95,0.0,0.00,0.00,153.95,30,0.47619047619047616,0.4090909090909091,0.05172413793103448,0.05172413793103448,0.26729750846427636,0.027635516350639863,0.027635516350639863
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,7.3,3.0,0.03409090909090909,21.90,0.03793521565910272,3.0,21.90,0.0,0.00,0.00,21.90,3,0.047619047619047616,0.03409090909090909,0.004310344827586207,0.004310344827586207,0.03802413403941314,0.003931262150561955,0.003931262150561955
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.3,2.0,0.022727272727272728,14.60,0.025290143772735148,2.0,14.60,0.0,0.00,0.00,14.60,2,0.031746031746031744,0.022727272727272728,0.0028735632183908046,0.0028735632183908046,0.025349422692942093,0.00262084143370797,0.00262084143370797
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.4,6.0,0.06818181818181818,56.40,0.09769617183440153,6.0,56.40,0.0,0.00,0.00,56.40,6,0.09523809523809523,0.06818181818181818,0.008620689655172414,0.008620689655172414,0.09792516711520097,0.010124346360351337,0.010124346360351337
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.531818181818181,11.0,0.125,104.85,0.18162134072406028,11.0,104.85,0.0,0.00,1.35,103.50,10,0.15873015873015872,0.125,0.015804597701149427,0.015804597701149427,0.17970309922736347,0.018579252629368145,0.018579252629368145
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.4913043478260875,23.0,0.26136363636363635,172.30,0.29845834055084014,23.0,172.30,0.0,0.00,0.00,172.30,19,0.30158730158730157,0.26136363636363635,0.033045977011494254,0.033045977011494254,0.2991579130132824,0.030929519111498858,0.030929519111498858
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.614285714285714,7.0,0.07954545454545454,53.30,0.09232634678676598,7.0,53.30,0.0,0.00,0.00,53.30,6,0.09523809523809523,0.07954545454545454,0.010057471264367816,0.010057471264367816,0.09254275544752147,0.009567866329906494,0.009567866329906494
600000031726935735,600000031726935734,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Chinese Crepe 煎饼果子 (薄脆),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
