Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000035035567689,1,1/26/25 11:18 AM,1/26/25 11:18 AM,600000035035526090,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035035835749,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,22.90,0.00,22.90,2.0,2.09000000,false,false,false,Tax Not Included,No Effect,DD 8f09102c Caroline T
Cupertino,600000035035880671,2,1/26/25 11:21 AM,1/26/25 11:21 AM,600000035035874073,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035036087355,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035035880671,2,1/26/25 11:21 AM,1/26/25 11:21 AM,600000035035874073,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035036087356,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035035880671,2,1/26/25 11:21 AM,1/26/25 11:21 AM,600000035035874073,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035036087357,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035035880671,2,1/26/25 11:21 AM,1/26/25 11:21 AM,600000035035874073,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035036087358,600000010081864086,600000010081864085,,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035036298917,3,1/26/25 11:25 AM,1/26/25 11:25 AM,600000035036298916,Yafang Chen,B4,Dining Room,Lunch,Dine In,600000035036297144,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035036298917,3,1/26/25 11:25 AM,1/26/25 11:25 AM,600000035036298916,Yafang Chen,B4,Dining Room,Lunch,Dine In,600000035036297146,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035036298917,3,1/26/25 11:25 AM,1/26/25 11:25 AM,600000035036298916,Yafang Chen,B4,Dining Room,Lunch,Dine In,600000035036297148,600000010081832227,600000010081832226,,,Pan Fried Chive Dumplings (3) 韭菜盒子,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035036298917,3,1/26/25 11:25 AM,1/26/25 11:25 AM,600000035036298916,Yafang Chen,B4,Dining Room,Lunch,Dine In,600000035036298900,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035036298917,3,1/26/25 11:25 AM,1/26/25 11:25 AM,600000035036298916,Yafang Chen,B4,Dining Room,Lunch,Dine In,600000035036298902,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
