Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000035063678858,5,1/27/25 11:09 AM,1/27/25 11:09 AM,600000035063677559,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035063712501,600000031727085237,600000031727085238,,,No Spicy 不要辣,600000031727019038,Sauce 酱汁,600000031726935734,Chinese Crepe 煎饼果子 (薄脆),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035064698691,10,1/27/25 11:58 AM,1/27/25 11:58 AM,600000035064698641,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035064866428,600000027297452340,600000027297452341,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035064698691,10,1/27/25 11:58 AM,1/27/25 11:58 AM,600000035064698641,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035064866429,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035064698691,10,1/27/25 11:58 AM,1/27/25 11:58 AM,600000035064698641,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035064866430,600000027297453958,600000027297453959,,,Sprite,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035064698691,10,1/27/25 11:58 AM,1/27/25 11:58 AM,600000035064698641,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035064866432,600000030014106049,600000030014107000,,,Chicken Xiao Long Bao (8) 鸡肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035064698691,10,1/27/25 11:58 AM,1/27/25 11:58 AM,600000035064698641,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035064866433,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035064698691,10,1/27/25 11:58 AM,1/27/25 11:58 AM,600000035064698641,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035064866434,600000027297453958,600000027297453959,,,Sprite,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035065050769,12,1/27/25 12:07 PM,1/27/25 12:07 PM,600000035065046020,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035065150818,,,,,Include plasticware,,,600000010081845158,Chicken Potstickers (6) 鸡肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035065050769,12,1/27/25 12:07 PM,1/27/25 12:07 PM,600000035065046020,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035065150820,,,,,Include plasticware,,,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035065050769,12,1/27/25 12:07 PM,1/27/25 12:07 PM,600000035065046020,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035065150822,,,,,Include plasticware,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,2.0,false,,
