Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000035063593119,3,1/27/25 11:07 AM,1/27/25 11:07 AM,600000035063593069,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035063639323,600000010081833954,600000010081833953,,,Pan Fried Beef Pies (2) 牛肉馅饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,8.40,0.00,8.40,1.0,0.68000000,false,false,false,Tax Not Included,No Effect,DD 1dc956eb Tom T
Cupertino,600000035063593119,3,1/27/25 11:07 AM,1/27/25 11:07 AM,600000035063593069,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035063639324,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,34.35,0.00,34.35,3.0,2.76000000,false,false,false,Tax Not Included,No Effect,DD 1dc956eb Tom T
Cupertino,600000035063492086,4,1/27/25 11:08 AM,1/27/25 11:08 AM,600000035063491986,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035063650573,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035063492086,4,1/27/25 11:08 AM,1/27/25 11:08 AM,600000035063491986,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035063650574,600000010081837613,600000010081837612,,,Chicken Xiao Long Bao (8) 鸡肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035063678858,5,1/27/25 11:09 AM,1/27/25 11:09 AM,600000035063677559,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035063712500,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035063678858,5,1/27/25 11:09 AM,1/27/25 11:09 AM,600000035063677559,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035063712502,600000031726935734,600000031726935735,,,Chinese Crepe 煎饼果子 (薄脆),,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035063678858,5,1/27/25 11:09 AM,1/27/25 11:09 AM,600000035063677559,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035063712503,600000010081899532,600000010081899531,,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035063678858,5,1/27/25 11:09 AM,1/27/25 11:09 AM,600000035063677559,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035063712504,600000010081905518,600000010081905517,,,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035063678858,5,1/27/25 11:09 AM,1/27/25 11:09 AM,600000035063677559,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035063712505,600000010081859192,600000010081859191,,,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035063492086,4,1/27/25 11:13 AM,1/27/25 11:08 AM,600000035063491986,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035063788063,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
