Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000035344655217,1,2/5/25 11:16 AM,2/5/25 11:16 AM,600000035344655167,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035344704789,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,SF eaf10f56 PickUp-yun J
Cupertino,600000035344655217,1,2/5/25 11:16 AM,2/5/25 11:16 AM,600000035344655167,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035344704790,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,SF eaf10f56 PickUp-yun J
Cupertino,600000035344655217,1,2/5/25 11:16 AM,2/5/25 11:16 AM,600000035344655167,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035344704791,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.71000000,false,false,false,Tax Not Included,No Effect,SF eaf10f56 PickUp-yun J
Cupertino,600000035344963636,2,2/5/25 11:28 AM,2/5/25 11:28 AM,600000035344963586,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035345117502,600000026820238595,600000026820238596,,,High Tail Shrimp & Pork Steamed Dumplings (6) 🦐 翘尾鲜虾蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,9.40,0.00,9.40,1.0,0.86000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035344963636,2,2/5/25 11:28 AM,2/5/25 11:28 AM,600000035344963586,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035345117503,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035344963636,2,2/5/25 11:28 AM,2/5/25 11:28 AM,600000035344963586,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035345117504,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,15.80,0.00,15.80,2.0,1.44000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035344963636,2,2/5/25 11:28 AM,2/5/25 11:28 AM,600000035344963586,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035345117505,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035344963636,2,2/5/25 11:28 AM,2/5/25 11:28 AM,600000035344963586,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035345117506,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035344963636,2,2/5/25 11:28 AM,2/5/25 11:28 AM,600000035344963586,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035345117507,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035344963636,2,2/5/25 11:28 AM,2/5/25 11:28 AM,600000035344963586,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035345117508,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035344963636,2,2/5/25 11:28 AM,2/5/25 11:28 AM,600000035344963586,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035345117509,600000010081833954,600000010081833953,,,Pan Fried Beef Pies (2) 牛肉馅饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035344963636,2,2/5/25 11:28 AM,2/5/25 11:28 AM,600000035344963586,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035345117510,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035345513759,3,2/5/25 11:43 AM,2/5/25 11:43 AM,600000035345513709,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035345551402,600000027297454428,600000027297454429,,,COMB C,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035345513759,3,2/5/25 11:43 AM,2/5/25 11:43 AM,600000035345513709,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035345554209,600000027297454428,600000027297454429,,,COMB C,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035344963636,2,2/5/25 11:59 AM,2/5/25 11:28 AM,600000035344963586,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035345962063,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346302700,5,2/5/25 12:10 PM,2/5/25 12:10 PM,600000035346302650,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035346252999,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346288757,6,2/5/25 12:11 PM,2/5/25 12:11 PM,600000035346288707,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035346300167,600000027297453990,600000027297453991,,,COMB B,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346302700,5,2/5/25 12:10 PM,2/5/25 12:10 PM,600000035346302650,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035346302600,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346302700,5,2/5/25 12:10 PM,2/5/25 12:10 PM,600000035346302650,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035346302601,600000010081873109,600000010081873108,,,Five Spice Beef Shank 五香牛腱,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346302700,5,2/5/25 12:10 PM,2/5/25 12:10 PM,600000035346302650,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035346302602,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346029541,7,2/5/25 12:12 PM,2/5/25 12:12 PM,600000035346029491,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035346344353,600000027297452336,600000027297452337,,,COMB A,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346333243,8,2/5/25 12:20 PM,2/5/25 12:20 PM,600000035346333193,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035346559435,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346333243,8,2/5/25 12:20 PM,2/5/25 12:20 PM,600000035346333193,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035346559436,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346333243,8,2/5/25 12:20 PM,2/5/25 12:20 PM,600000035346333193,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035346559437,600000010081833954,600000010081833953,,,Pan Fried Beef Pies (2) 牛肉馅饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346333243,8,2/5/25 12:20 PM,2/5/25 12:20 PM,600000035346333193,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035346559438,600000010081888852,600000010081888851,,,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346333243,8,2/5/25 12:20 PM,2/5/25 12:20 PM,600000035346333193,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035346559439,600000010081895396,600000010081895395,,,Zha Jiang Mian 京味炸酱面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346333243,8,2/5/25 12:20 PM,2/5/25 12:20 PM,600000035346333193,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035346559440,600000010081874216,600000010081874215,,,Spicy Beef Shank 🌶️🌶️ 麻辣牛腱,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346511778,9,2/5/25 12:24 PM,2/5/25 12:24 PM,600000035346511728,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035346643834,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.40,0.00,8.40,1.0,0.77000000,false,false,false,Tax Not Included,No Effect,DD c1f836b4 Katie R
Cupertino,600000035346511778,9,2/5/25 12:24 PM,2/5/25 12:24 PM,600000035346511728,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035346643835,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,22.90,0.00,22.90,2.0,2.09000000,false,false,false,Tax Not Included,No Effect,DD c1f836b4 Katie R
Cupertino,600000035346738131,10,2/5/25 12:26 PM,2/5/25 12:26 PM,600000035346738130,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000035346738113,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346738131,10,2/5/25 12:26 PM,2/5/25 12:26 PM,600000035346738130,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000035346738115,600000010081831015,600000010081831014,,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,9.40,0.00,9.40,1.0,0.86000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346738131,10,2/5/25 12:26 PM,2/5/25 12:26 PM,600000035346738130,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000035346738117,600000010081832227,600000010081832226,,,Pan Fried Chive Dumplings (3) 韭菜盒子,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346738131,10,2/5/25 12:26 PM,2/5/25 12:26 PM,600000035346738130,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000035346738119,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346738131,10,2/5/25 12:26 PM,2/5/25 12:26 PM,600000035346738130,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000035346738121,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346738131,10,2/5/25 12:26 PM,2/5/25 12:26 PM,600000035346738130,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000035346738124,600000010081847463,600000010081847462,,,Beef Potstickers (6) 牛肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346738131,10,2/5/25 12:26 PM,2/5/25 12:26 PM,600000035346738130,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000035346738126,600000010081870624,600000010081870623,,,Braised Pig Ears 🌶️ 凉拌猪耳,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035346738131,10,2/5/25 12:26 PM,2/5/25 12:26 PM,600000035346738130,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000035346738128,600000010081895356,600000010081895355,,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
