Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000035345513759,3,2/5/25 11:43 AM,2/5/25 11:43 AM,600000035345513709,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035345523349,600000030014214817,600000030014214818,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,600000027297454430,COMB C Options,600000027297454428,COMB C,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035345513759,3,2/5/25 11:43 AM,2/5/25 11:43 AM,600000035345513709,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035345551400,600000033258343127,600000033258343128,,,Chicken Veggie Wonton w/Chicken Broth  鸡汤大馄饨,600000033258340028,COMB C Option,600000027297454428,COMB C,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035345513759,3,2/5/25 11:43 AM,2/5/25 11:43 AM,600000035345513709,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035345551401,600000027297454443,600000027297454444,,,Thai Milk Tea 泰式奶茶,600000027297454441,Cold Drinks,600000027297454428,COMB C,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035345513759,3,2/5/25 11:43 AM,2/5/25 11:43 AM,600000035345513709,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035345554206,600000027297454432,600000027297454433,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297454430,COMB C Options,600000027297454428,COMB C,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035345513759,3,2/5/25 11:43 AM,2/5/25 11:43 AM,600000035345513709,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035345554207,600000033258343127,600000033258343128,,,Chicken Veggie Wonton w/Chicken Broth  鸡汤大馄饨,600000033258340028,COMB C Option,600000027297454428,COMB C,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035345513759,3,2/5/25 11:43 AM,2/5/25 11:43 AM,600000035345513709,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035345554208,600000027297454447,600000027297454448,,,Ube Milk Tea 紫薯奶茶,600000027297454441,Cold Drinks,600000027297454428,COMB C,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346288757,6,2/5/25 12:11 PM,2/5/25 12:11 PM,600000035346288707,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035346300164,600000027297453998,600000027297453999,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297453996,COMB B Options,600000027297453990,COMB B,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346288757,6,2/5/25 12:11 PM,2/5/25 12:11 PM,600000035346288707,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035346300165,600000033258323865,600000033258323866,,,Pork & Shrimp Pot Stickers 猪锅贴,600000033258320642,COMB B Option,600000027297453990,COMB B,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346288757,6,2/5/25 12:11 PM,2/5/25 12:11 PM,600000035346288707,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035346300166,600000027297453974,600000027297453975,,,Sour Plum Juice 酸梅汁,600000027297454411,Cold Drinks,600000027297453990,COMB B,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346029541,7,2/5/25 12:12 PM,2/5/25 12:12 PM,600000035346029491,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035346344350,600000027297452340,600000027297452341,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346029541,7,2/5/25 12:12 PM,2/5/25 12:12 PM,600000035346029491,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035346344351,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346029541,7,2/5/25 12:12 PM,2/5/25 12:12 PM,600000035346029491,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035346344352,600000027297453958,600000027297453959,,,Sprite,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764627,,,,,For Timothy Huo.,,,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764629,,,,,For Sasha.,,,600000010081905431,Pork Wontons in Chicken Soup 鸡汤小馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764631,,,,,For Sasha.,,,600000010081922546,Sour Plum Juice (Cold) 酸梅汁 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764633,,,,,For Denney Lu.,,,600000010081849365,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764635,,,,,For Denney Lu.,,,600000010081897528,Broccoli with Seafood Sauce 蚝油西兰花,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764637,,,,,For Denney Lu.,,,600000010081835786,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764639,,,,,For Denney Lu.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764641,,,,,For Denney Lu.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764643,,,,,For Denney Lu.,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764645,,,,,For Denney Lu.,,,600000010081845158,Chicken Potstickers (6) 鸡肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764647,,,,,For Denney Lu.,,,600000010081846333,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346764649,,,,,For Denney Lu.,,,600000010081859192,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802301,,,,,For Denney Lu.,,,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802303,,,,,For Denney Lu.,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802305,,,,,For Denney Lu.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802307,,,,,For Denney Lu.,,,600000010081837613,Chicken Xiao Long Bao (8) 鸡肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802309,,,,,For Denney Lu.,,,600000010081840858,Steamed Pork Buns (4) 特色鲜肉蒸包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802311,,,,,For Rob Whaley.,,,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802313,,,,,For Preethi.,,,600000010081924409,Diet Coke 健怡可乐,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802315,,,,,For Preethi.,,,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802317,,,,,For Preethi.,,,600000012356770061,Romaine Lettuce Salad with Sweet & Spicy Garlic Dressing Ⓥ 🌶️ 甜辣生菜沙拉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802319,,,,,For Snake.,,,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:29 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035346802321,,,,,For Todd.,,,600000010081918793,Jasmine Tea (Hot) 茉莉花茶 (热),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:38 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035347002892,,,,,For Denney Lu.,,,600000024922278407,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035346759352,11,2/5/25 12:56 PM,2/5/25 12:27 PM,600000035346759302,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035347450535,,,,,For Denney Lu.,,,600000010081859192,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035349209344,18,2/5/25 2:09 PM,2/5/25 2:09 PM,600000035349204945,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000035349461328,,,,,For Ed Matthew Duque.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035349209344,18,2/5/25 2:09 PM,2/5/25 2:09 PM,600000035349204945,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000035349461330,,,,,For Ed Matthew Duque.,,,600000010081845158,Chicken Potstickers (6) 鸡肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035349209344,18,2/5/25 2:09 PM,2/5/25 2:09 PM,600000035349204945,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000035349461332,,,,,For Ed Matthew Duque.,,,600000010081895356,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035351846857,28,2/5/25 3:14 PM,2/5/25 3:43 PM,600000035351846856,xin Meng,,,Lunch,Take Out,600000035352033060,600000027696485469,600000027696485470,,,No Green Onion 不要葱花,600000010081895394,Ingredients 原料,600000010081895356,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035352888256,34,2/5/25 3:34 PM,2/5/25 3:34 PM,600000035352881357,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035352919474,600000027696170234,600000027696170235,,,No Yibin Sprouts 不要宜宾芽菜,600000027696127047,Ingredients 原料,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035357398019,41,2/5/25 5:10 PM,2/5/25 5:10 PM,600000035357386320,Default Online Ordering,A4,Dining Room,Dinner,Dine In,600000035357496131,,,,,For Sophia Noë.,,,600000010081835786,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035357398019,41,2/5/25 5:10 PM,2/5/25 5:10 PM,600000035357386320,Default Online Ordering,A4,Dining Room,Dinner,Dine In,600000035357496133,,,,,For Imran.,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035357398019,41,2/5/25 5:10 PM,2/5/25 5:10 PM,600000035357386320,Default Online Ordering,A4,Dining Room,Dinner,Dine In,600000035357496135,,,,,For Imran.,,,600000010081852343,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035357398019,41,2/5/25 5:10 PM,2/5/25 5:10 PM,600000035357386320,Default Online Ordering,A4,Dining Room,Dinner,Dine In,600000035357496137,,,,,For Imran.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035357398019,41,2/5/25 5:10 PM,2/5/25 5:10 PM,600000035357386320,Default Online Ordering,A4,Dining Room,Dinner,Dine In,600000035357496139,,,,,For Imran.,,,600000010081845158,Chicken Potstickers (6) 鸡肉锅贴,,0.00,0.00,0.00,1.0,false,,
