Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000034868985669,2,1/21/25 11:10 AM,1/21/25 11:10 AM,600000034868985619,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034869093211,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034868985669,2,1/21/25 11:10 AM,1/21/25 11:10 AM,600000034868985619,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034869093212,600000010081878674,600000010081878673,,,Vegetarian Hot & Sour Glass Noodles Ⓥ 🌶️🌶️ 素酸辣粉,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034868985669,2,1/21/25 11:10 AM,1/21/25 11:10 AM,600000034868985619,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034869093213,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034868985669,2,1/21/25 11:10 AM,1/21/25 11:10 AM,600000034868985619,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034869093214,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034869270904,3,1/21/25 11:17 AM,1/21/25 11:17 AM,600000034869270854,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000034869263834,600000027297453990,600000027297453991,,,COMB B,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034869115446,5,1/21/25 11:19 AM,1/21/25 11:19 AM,600000034869115396,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034869310680,600000010081870624,600000010081870623,,,Braised Pig Ears 🌶️ 凉拌猪耳,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034869115446,5,1/21/25 11:19 AM,1/21/25 11:19 AM,600000034869115396,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034869310681,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034869115446,5,1/21/25 11:19 AM,1/21/25 11:19 AM,600000034869115396,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034869310682,600000010081847463,600000010081847462,,,Beef Potstickers (6) 牛肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034869115446,5,1/21/25 11:19 AM,1/21/25 11:19 AM,600000034869115396,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034869310683,600000010081859161,600000010081859160,,,Pork Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,14.60,0.00,14.60,2.0,1.33000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034869115446,5,1/21/25 11:19 AM,1/21/25 11:19 AM,600000034869115396,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034869310684,600000010081886453,600000010081886452,,,Yibin Noodles Ⓥ 🌶️ 宜宾燃面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034869115446,5,1/21/25 11:19 AM,1/21/25 11:19 AM,600000034869115396,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034869310685,600000010081859192,600000010081859191,,,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034869403531,6,1/21/25 11:27 AM,1/21/25 11:27 AM,600000034869397282,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034869525680,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034869403531,6,1/21/25 11:27 AM,1/21/25 11:27 AM,600000034869397282,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034869525681,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
