Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.13884531590414,459.0,0.0,3735.73,0.0,459.0,3735.73,0.0,0.00,11.85,3723.88,103,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,8.13884531590414,459.0,1.0,3735.73,1.0,459.0,3735.73,0.0,0.00,11.85,3723.88,103,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,5.85,49.0,0.10675381263616558,286.65,0.07673199080233314,49.0,286.65,0.0,0.00,0.00,286.65,40,0.3883495145631068,0,0.10675381263616558,0.10675381263616558,0,0.0769761646454773,0.0769761646454773
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.194827586206896,29.0,0.5918367346938775,121.65,0.42438513867085303,29.0,121.65,0.0,0.00,0.00,121.65,24,0.6,0.5918367346938775,0.06318082788671024,0.06318082788671024,0.42438513867085303,0.03266754030742129,0.03266754030742129
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,7.3,2.0,0.04081632653061224,14.60,0.05093319379033665,2.0,14.60,0.0,0.00,0.00,14.60,2,0.05,0.04081632653061224,0.004357298474945534,0.004357298474945534,0.05093319379033665,0.003920641911124956,0.003920641911124956
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.3,2.0,0.04081632653061224,14.60,0.05093319379033665,2.0,14.60,0.0,0.00,0.00,14.60,2,0.05,0.04081632653061224,0.004357298474945534,0.004357298474945534,0.05093319379033665,0.003920641911124956,0.003920641911124956
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.4,2.0,0.04081632653061224,18.80,0.0655852084423513,2.0,18.80,0.0,0.00,0.00,18.80,2,0.05,0.04081632653061224,0.004357298474945534,0.004357298474945534,0.0655852084423513,0.005048497803366381,0.005048497803366381
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.4,6.0,0.12244897959183673,56.40,0.1967556253270539,6.0,56.40,0.0,0.00,0.00,56.40,6,0.15,0.12244897959183673,0.013071895424836602,0.013071895424836602,0.1967556253270539,0.015145493410099143,0.015145493410099143
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.3,4.0,0.08163265306122448,29.20,0.1018663875806733,4.0,29.20,0.0,0.00,0.00,29.20,4,0.1,0.08163265306122448,0.008714596949891068,0.008714596949891068,0.1018663875806733,0.007841283822249911,0.007841283822249911
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.85,4.0,0.08163265306122448,31.40,0.10954125239839525,4.0,31.40,0.0,0.00,0.00,31.40,4,0.1,0.08163265306122448,0.008714596949891068,0.008714596949891068,0.10954125239839525,0.008432065480090657,0.008432065480090657
