Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085574,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.25,0.00,9.25,1.0,0.84000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085576,600000010081899532,600000010081899531,,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085578,600000010081918799,600000010081918798,,,Milk Tea (Cold) 奶茶 (冷),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.95,0.00,5.95,1.0,0.54000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085580,600000027797414680,600000027797414681,,,Add Boba 珍珠,,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,1.00,0.00,1.00,1.0,0.09000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085582,600000010081918793,600000010081918792,,,Jasmine Tea (Hot) 茉莉花茶 (热),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.50,0.00,5.50,1.0,0.50000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085584,600000010081880028,600000010081880027,,,Dan Dan Noodles 🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.75,0.00,7.75,1.0,0.71000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085586,600000010081852319,600000010081852318,,,Pork & Shrimp Boiled Dumplings (6) 🦐 猪肉三鲜水饺,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085588,600000010081850666,600000010081850665,,,Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085590,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.75,0.00,7.75,1.0,0.71000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085592,600000010081864086,600000010081864085,,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,STEAMED DUMPLINGS,Dough Zone Menu (Cupertino),STEAMED DUMPLINGS,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,
