Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,7.923074204946997,1132.0,0.0,8968.92,0.0,1132.0,8968.92,0.0,0.00,46.95,8921.97,193,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,7.923074204946997,1132.0,1.0,8968.92,1.0,1132.0,8968.92,0.0,0.00,46.95,8921.97,193,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.17,121.0,0.1068904593639576,746.05,0.08318169857686321,121.0,746.05,0.0,0.00,0.00,746.05,91,0.47150259067357514,0,0.1068904593639576,0.1068904593639576,0,0.08361942485796299,0.08361942485796299
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.025,56.0,0.4628099173553719,225.40,0.30212452248508814,56.0,225.40,0.0,0.00,0.00,225.40,49,0.5384615384615384,0.4628099173553719,0.04946996466431095,0.04946996466431095,0.30212452248508814,0.025263478805689778,0.025263478805689778
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,6.95,4.0,0.03305785123966942,27.80,0.03726291803498425,4.0,27.80,0.0,0.00,0.00,27.80,4,0.04395604395604396,0.03305785123966942,0.0035335689045936395,0.0035335689045936395,0.03726291803498425,0.0031159037746147995,0.0031159037746147995
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,6.95,11.0,0.09090909090909091,76.45,0.1024730245962067,11.0,76.45,0.0,0.00,0.00,76.45,9,0.0989010989010989,0.09090909090909091,0.009717314487632508,0.009717314487632508,0.1024730245962067,0.0085687353801907,0.0085687353801907
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,8.950000000000001,12.0,0.09917355371900827,107.40,0.14395817974666578,12.0,107.40,0.0,0.00,0.00,107.40,11,0.12087912087912088,0.09917355371900827,0.01060070671378092,0.01060070671378092,0.14395817974666578,0.012037700194015448,0.012037700194015448
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.100000000000001,18.0,0.1487603305785124,163.80,0.2195563300046914,18.0,163.80,0.0,0.00,0.00,163.80,16,0.17582417582417584,0.1487603305785124,0.015901060070671377,0.015901060070671377,0.2195563300046914,0.018359174038917417,0.018359174038917417
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.31923076923077,13.0,0.10743801652892562,95.15,0.12753836874204144,13.0,95.15,0.0,0.00,0.00,95.15,13,0.14285714285714285,0.10743801652892562,0.011484098939929329,0.011484098939929329,0.12753836874204144,0.010664685041532309,0.010664685041532309
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.1499999999999995,7.0,0.05785123966942149,50.05,0.06708665639032237,7.0,50.05,0.0,0.00,0.00,50.05,7,0.07692307692307693,0.05785123966942149,0.006183745583038869,0.006183745583038869,0.06708665639032237,0.005609747623002544,0.005609747623002544
