Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085573,,,,,For Michael Begay.,,,600000010081835786,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085575,,,,,For Michael Begay.,,,600000010081899532,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085577,,,,,For Michael Begay.,,,600000010081918799,Milk Tea (Cold) 奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085579,,,,,For Michael Begay.,,,600000027797414680,Add Boba 珍珠,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085581,,,,,For Michael Begay.,,,600000010081918793,Jasmine Tea (Hot) 茉莉花茶 (热),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085583,,,,,For Michael Begay.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085585,,,,,For Michael Begay.,,,600000010081852319,Pork & Shrimp Boiled Dumplings (6) 🦐 猪肉三鲜水饺,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085587,,,,,For Michael Begay.,,,600000010081850666,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085589,,,,,For Renee Alvarez.,,,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034510933778,1,1/10/25 11:15 AM,1/10/25 11:15 AM,600000034510887633,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034511085591,,,,,For Renee Alvarez.,,,600000010081864086,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,0.00,0.00,0.00,1.0,false,,
