Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000034914080078,1,1/23/25 11:15 AM,1/23/25 11:15 AM,600000034914080029,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034914235193,600000010081831015,600000010081831014,,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,9.40,0.00,9.40,1.0,0.86000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034914080078,1,1/23/25 11:15 AM,1/23/25 11:15 AM,600000034914080029,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034914235194,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034914080078,1,1/23/25 11:15 AM,1/23/25 11:15 AM,600000034914080029,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034914235195,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034914080078,1,1/23/25 11:15 AM,1/23/25 11:15 AM,600000034914080029,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034914235196,600000010081875664,600000010081875663,,,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034914305099,2,1/23/25 11:16 AM,1/23/25 11:15 AM,600000034914305098,andres valencia,A6,Dining Room,Lunch,Dine In,600000034914305082,600000010081826450,600000010081825599,,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034914305099,2,1/23/25 11:16 AM,1/23/25 11:15 AM,600000034914305098,andres valencia,A6,Dining Room,Lunch,Dine In,600000034914305084,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034914305099,2,1/23/25 11:16 AM,1/23/25 11:15 AM,600000034914305098,andres valencia,A6,Dining Room,Lunch,Dine In,600000034914305086,600000010081843259,600000010081843258,,,Vegetable Potstickers (6) Ⓥ 素三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034914305099,2,1/23/25 11:16 AM,1/23/25 11:15 AM,600000034914305098,andres valencia,A6,Dining Room,Lunch,Dine In,600000034914305088,600000010081847463,600000010081847462,,,Beef Potstickers (6) 牛肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034914305099,2,1/23/25 11:16 AM,1/23/25 11:15 AM,600000034914305098,andres valencia,A6,Dining Room,Lunch,Dine In,600000034914305090,600000010081873109,600000010081873108,,,Five Spice Beef Shank 五香牛腱,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034914305099,2,1/23/25 11:16 AM,1/23/25 11:15 AM,600000034914305098,andres valencia,A6,Dining Room,Lunch,Dine In,600000034914305092,600000010081902976,600000010081902975,,,Romaine Lettuce Salad with Sesame Dressing Ⓥ 麻酱生菜沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
