Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000034914867134,6,1/23/25 11:42 AM,1/23/25 11:42 AM,600000034914866985,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034915076130,,,,,For Cristian Arteaga.,,,600000010081921412,Coke 可乐,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034914867134,6,1/23/25 11:42 AM,1/23/25 11:42 AM,600000034914866985,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034915076132,600000027696436293,600000027696436294,,,No Green Onion 不要葱花,600000010081895354,Ingredients 原料,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034914867134,6,1/23/25 11:42 AM,1/23/25 11:42 AM,600000034914866985,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034915076133,,,,,For Cristian Arteaga.,,,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034914867134,6,1/23/25 11:42 AM,1/23/25 11:42 AM,600000034914866985,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034915076135,,,,,For Cristian Arteaga.,,,600000026820238595,High Tail Shrimp & Pork Steamed Dumplings (6) 🦐 翘尾鲜虾蒸饺,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034914867134,6,1/23/25 11:42 AM,1/23/25 11:42 AM,600000034914866985,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034915076137,,,,,For Cristian Arteaga.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915559194,10,1/23/25 11:59 AM,1/23/25 11:58 AM,600000034915559189,xin Meng,A3,Dining Room,Lunch,Dine In,600000034915559183,600000033258343127,600000033258343128,,,Chicken Veggie Wonton w/Chicken Broth  鸡汤大馄饨,600000033258340028,COMB C Option,600000027297454428,COMB C,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915559194,10,1/23/25 11:59 AM,1/23/25 11:58 AM,600000034915559189,xin Meng,A3,Dining Room,Lunch,Dine In,600000034915559184,600000027297454432,600000027297454433,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297454430,COMB C Options,600000027297454428,COMB C,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915559194,10,1/23/25 11:59 AM,1/23/25 11:58 AM,600000034915559189,xin Meng,A3,Dining Room,Lunch,Dine In,600000034915559185,600000027297454903,600000027297454904,,,Passion Fruit Green Tea 百香果绿茶,600000027297454441,Cold Drinks,600000027297454428,COMB C,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915747227,14,1/23/25 12:11 PM,1/23/25 12:11 PM,600000034915740379,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000034915909409,600000030014089445,600000030014089446,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915747227,14,1/23/25 12:11 PM,1/23/25 12:11 PM,600000034915740379,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000034915909410,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915747227,14,1/23/25 12:11 PM,1/23/25 12:11 PM,600000034915740379,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000034915909411,600000027297453974,600000027297453975,,,Sour Plum Juice 酸梅汁,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915969401,15,1/23/25 12:13 PM,1/23/25 12:13 PM,600000034915961852,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034915945634,,,,,Include plasticware,,,600000010081845158,Chicken Potstickers (6) 鸡肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915969401,15,1/23/25 12:13 PM,1/23/25 12:13 PM,600000034915961852,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034915945636,,,,,Include plasticware,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915969401,15,1/23/25 12:13 PM,1/23/25 12:13 PM,600000034915961852,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034915945638,,,,,Include plasticware,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915831242,17,1/23/25 12:18 PM,1/23/25 12:18 PM,600000034915830293,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034915995346,600000027297454432,600000027297454433,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297454430,COMB C Options,600000027297454428,COMB C,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915831242,17,1/23/25 12:18 PM,1/23/25 12:18 PM,600000034915830293,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034915995347,600000033258343127,600000033258343128,,,Chicken Veggie Wonton w/Chicken Broth  鸡汤大馄饨,600000033258340028,COMB C Option,600000027297454428,COMB C,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915831242,17,1/23/25 12:18 PM,1/23/25 12:18 PM,600000034915830293,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034915995348,600000027297453970,600000027297453971,,,Milk Tea 冰奶茶,600000027297454441,Cold Drinks,600000027297454428,COMB C,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915921126,16,1/23/25 12:17 PM,1/23/25 12:17 PM,600000034915921076,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000034916037097,600000027297452340,600000027297452341,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915921126,16,1/23/25 12:17 PM,1/23/25 12:17 PM,600000034915921076,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000034916037098,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915921126,16,1/23/25 12:17 PM,1/23/25 12:17 PM,600000034915921076,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000034916037099,600000027297453974,600000027297453975,,,Sour Plum Juice 酸梅汁,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915836097,19,1/23/25 12:18 PM,1/23/25 12:18 PM,600000034915820798,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034916077794,600000030014214817,600000030014214818,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,600000027297454430,COMB C Options,600000027297454428,COMB C,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915836097,19,1/23/25 12:18 PM,1/23/25 12:18 PM,600000034915820798,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034916077795,600000033258343127,600000033258343128,,,Chicken Veggie Wonton w/Chicken Broth  鸡汤大馄饨,600000033258340028,COMB C Option,600000027297454428,COMB C,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034915836097,19,1/23/25 12:18 PM,1/23/25 12:18 PM,600000034915820798,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000034916077796,600000027297454903,600000027297454904,,,Passion Fruit Green Tea 百香果绿茶,600000027297454441,Cold Drinks,600000027297454428,COMB C,BEVERAGES,0.00,0.00,0.00,1.0,false,,
