Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000034766608963,1,1/18/25 11:00 AM,1/18/25 11:00 AM,600000034766608913,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034766717479,600000010081840858,600000010081840857,,,Steamed Pork Buns (4) 特色鲜肉蒸包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,11.45,0.00,11.45,1.0,1.05000000,false,false,false,Tax Not Included,No Effect,DD 54154ccc Betty C
Cupertino,600000034766608963,1,1/18/25 11:00 AM,1/18/25 11:00 AM,600000034766608913,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034766717481,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,11.45,0.00,11.45,1.0,1.04000000,false,false,false,Tax Not Included,No Effect,DD 54154ccc Betty C
Cupertino,600000034766802946,5,1/18/25 11:08 AM,1/18/25 11:08 AM,600000034767248850,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000034767204378,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766802946,5,1/18/25 11:08 AM,1/18/25 11:08 AM,600000034767248850,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000034767204379,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766802946,5,1/18/25 11:08 AM,1/18/25 11:08 AM,600000034767248850,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000034767204380,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766752148,4,1/18/25 11:08 AM,1/18/25 11:08 AM,600000034766752098,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034767223008,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,21.90,0.00,21.90,3.0,2.00000000,false,false,false,Tax Not Included,No Effect,SF 644da879 PickUp-Bobby D
Cupertino,600000034766752148,4,1/18/25 11:08 AM,1/18/25 11:08 AM,600000034766752098,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034767223009,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,SF 644da879 PickUp-Bobby D
Cupertino,600000034766958540,6,1/18/25 11:13 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767495101,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766958540,6,1/18/25 11:13 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767495102,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766958540,6,1/18/25 11:13 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767495103,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766958540,6,1/18/25 11:13 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767495104,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766958540,6,1/18/25 11:13 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767495105,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766958540,6,1/18/25 11:13 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767495106,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766958540,6,1/18/25 11:13 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767495107,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766958540,6,1/18/25 11:13 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767495108,600000010081899532,600000010081899531,,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766958540,6,1/18/25 11:13 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767495109,600000010081843259,600000010081843258,,,Vegetable Potstickers (6) Ⓥ 素三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766958540,6,1/18/25 11:13 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767495110,600000010081849365,600000010081849364,,,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034766958540,6,1/18/25 11:16 AM,1/18/25 11:13 AM,600000034766958491,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034767628889,600000010081918795,600000010081918794,,,Oolong Tea (Hot) 乌龙茶 (热),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.50,0.00,5.50,1.0,0.50000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034767899308,7,1/18/25 11:22 AM,1/18/25 11:22 AM,600000034767899258,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034767914326,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034767899308,7,1/18/25 11:22 AM,1/18/25 11:22 AM,600000034767899258,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034767914327,600000010081875664,600000010081875663,,,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034767899308,7,1/18/25 11:22 AM,1/18/25 11:22 AM,600000034767899258,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034767914328,600000010081895356,600000010081895355,,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034767899308,7,1/18/25 11:22 AM,1/18/25 11:22 AM,600000034767899258,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034767914329,600000010081874216,600000010081874215,,,Spicy Beef Shank 🌶️🌶️ 麻辣牛腱,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034767899308,7,1/18/25 11:22 AM,1/18/25 11:22 AM,600000034767899258,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000034767914330,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034768985650,8,1/18/25 11:41 AM,1/18/25 11:41 AM,600000034768985601,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034768985505,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,39.80,0.00,39.80,4.0,3.63000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034768985650,8,1/18/25 11:41 AM,1/18/25 11:41 AM,600000034768985601,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034768985506,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034768985650,8,1/18/25 11:41 AM,1/18/25 11:41 AM,600000034768985601,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034768985507,600000010081895356,600000010081895355,,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,19.90,0.00,19.90,2.0,1.82000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034769103944,9,1/18/25 11:43 AM,1/18/25 11:43 AM,600000034769103939,Yafang Chen,B8,Dining Room,Lunch,Dine In,600000034769103935,600000010081918793,600000010081918792,,,Jasmine Tea (Hot) 茉莉花茶 (热),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.50,0.00,5.50,1.0,0.50000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034769460503,10,1/18/25 11:50 AM,1/18/25 11:50 AM,600000034769460502,Yafang Chen,A3,Dining Room,Lunch,Dine In,600000034769459190,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034769460503,10,1/18/25 11:50 AM,1/18/25 11:50 AM,600000034769460502,Yafang Chen,A3,Dining Room,Lunch,Dine In,600000034769459192,600000010081840858,600000010081840857,,,Steamed Pork Buns (4) 特色鲜肉蒸包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034769460503,10,1/18/25 11:50 AM,1/18/25 11:50 AM,600000034769460502,Yafang Chen,A3,Dining Room,Lunch,Dine In,600000034769459194,600000010081864086,600000010081864085,,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034769460503,10,1/18/25 11:50 AM,1/18/25 11:50 AM,600000034769460502,Yafang Chen,A3,Dining Room,Lunch,Dine In,600000034769459196,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034769460503,10,1/18/25 11:50 AM,1/18/25 11:50 AM,600000034769460502,Yafang Chen,A3,Dining Room,Lunch,Dine In,600000034769459198,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034769460503,10,1/18/25 11:50 AM,1/18/25 11:50 AM,600000034769460502,Yafang Chen,A3,Dining Room,Lunch,Dine In,600000034769460500,600000010081895396,600000010081895395,,,Zha Jiang Mian 京味炸酱面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034769432126,11,1/18/25 11:53 AM,1/18/25 11:53 AM,600000034769383477,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034769635255,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
