Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000034665301721,3,1/15/25 11:15 AM,1/15/25 11:15 AM,600000034665301671,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034665365982,,,,,JL,,,600000024922278407,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034665301721,3,1/15/25 11:15 AM,1/15/25 11:15 AM,600000034665301671,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034665365983,,,,,Include plasticware,,,600000024922278407,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034665301721,3,1/15/25 11:15 AM,1/15/25 11:15 AM,600000034665301671,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034665365985,,,,,Pat,,,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034665301721,3,1/15/25 11:15 AM,1/15/25 11:15 AM,600000034665301671,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034665365986,,,,,Include plasticware,,,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034665301721,3,1/15/25 11:15 AM,1/15/25 11:15 AM,600000034665301671,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034665365988,,,,,Dat,,,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034665301721,3,1/15/25 11:15 AM,1/15/25 11:15 AM,600000034665301671,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034665365989,,,,,Include plasticware,,,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034665301721,3,1/15/25 11:15 AM,1/15/25 11:15 AM,600000034665301671,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034665365991,,,,,Brijesh,,,600000024922278407,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034665301721,3,1/15/25 11:15 AM,1/15/25 11:15 AM,600000034665301671,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034665365992,,,,,Include plasticware,,,600000024922278407,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034665301721,3,1/15/25 11:15 AM,1/15/25 11:15 AM,600000034665301671,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034665365994,600000026414807141,600000026414807142,,,Add Boba 珍珠,600000026415020020,Ingredients 原料,600000024922278407,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,1.15,0.00,1.15,1.0,false,,
Cupertino,600000034665301721,3,1/15/25 11:15 AM,1/15/25 11:15 AM,600000034665301671,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034665365995,,,,,Kasey,,,600000024922278407,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,0.00,0.00,0.00,1.0,false,,
