Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.241034482758621,580.0,0.0,4779.80,0.0,580.0,4779.80,0.0,0.00,53.40,4726.40,129,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,8.241034482758621,580.0,1.0,4779.80,1.0,580.0,4779.80,0.0,0.00,53.40,4726.40,129,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.51,57.0,0.09827586206896552,371.05,0.07762877107828779,57.0,371.05,0.0,0.00,0.00,371.05,44,0.34108527131782945,0,0.09827586206896552,0.09827586206896552,0,0.07850583953960732,0.07850583953960732
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.3125,28.0,0.49122807017543857,120.75,0.32542783991375823,28.0,120.75,0.0,0.00,0.00,120.75,26,0.5909090909090909,0.49122807017543857,0.04827586206896552,0.04827586206896552,0.32542783991375823,0.025547985781990523,0.025547985781990523
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,7.3,2.0,0.03508771929824561,14.60,0.039347796792885054,2.0,14.60,0.0,0.00,0.00,14.60,2,0.045454545454545456,0.03508771929824561,0.0034482758620689655,0.0034482758620689655,0.039347796792885054,0.0030890318212593096,0.0030890318212593096
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.58125,8.0,0.14035087719298245,76.65,0.20657593316264655,8.0,76.65,0.0,0.00,0.00,76.65,8,0.18181818181818182,0.14035087719298245,0.013793103448275862,0.013793103448275862,0.20657593316264655,0.016217417061611377,0.016217417061611377
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,10.27,5.0,0.08771929824561403,51.35,0.13839105241881147,5.0,51.35,0.0,0.00,0.00,51.35,3,0.06818181818181818,0.08771929824561403,0.008620689655172414,0.008620689655172414,0.13839105241881147,0.0108645057549086,0.0108645057549086
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.771428571428571,7.0,0.12280701754385964,54.40,0.14661096887211966,7.0,54.40,0.0,0.00,0.00,54.40,7,0.1590909090909091,0.12280701754385964,0.01206896551724138,0.01206896551724138,0.14661096887211966,0.011509817197020988,0.011509817197020988
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.614285714285714,7.0,0.12280701754385964,53.30,0.143646408839779,7.0,53.30,0.0,0.00,0.00,53.30,7,0.1590909090909091,0.12280701754385964,0.01206896551724138,0.01206896551724138,0.143646408839779,0.01127708192281652,0.01127708192281652
600000031726935735,600000031726935734,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Chinese Crepe 煎饼果子 (薄脆),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081834424,600000010081834425,,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,,,10.22,106.0,0.18275862068965518,1083.20,0.22662036068454747,106.0,1083.20,0.0,0.00,9.95,1073.25,82,0.6356589147286822,0,0.18275862068965518,0.18275862068965518,0,0.22707557549085988,0.22707557549085988
600000010081834426,600000010081834427,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork Xiao Long Bao (8) 鲜肉小笼包,,10.246052631578948,76.0,0.7169811320754716,778.70,0.7188884785819794,76.0,778.70,0.0,0.00,0.00,778.70,62,0.7560975609756098,0.7169811320754716,0.1310344827586207,0.1310344827586207,0.725553226182157,0.1647554163845633,0.1647554163845633
600000010081835785,600000010081835786,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,10.116666666666667,18.0,0.16981132075471697,182.10,0.1681129985228951,18.0,182.10,0.0,0.00,0.00,182.10,16,0.1951219512195122,0.16981132075471697,0.03103448275862069,0.03103448275862069,0.16967155835080364,0.038528266756939746,0.038528266756939746
600000010081837612,600000010081837613,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Chicken Xiao Long Bao (8) 鸡肉小笼包,,10.200000000000001,12.0,0.11320754716981132,122.40,0.11299852289512556,12.0,122.40,0.0,0.00,9.95,112.45,11,0.13414634146341464,0.11320754716981132,0.020689655172413793,0.020689655172413793,0.10477521546703937,0.023791892349356806,0.023791892349356806
600000010081839182,600000010081839183,,Dough Zone Menu (Cupertino),Q-BAO®,,,,10.26,34.0,0.05862068965517241,348.80,0.07297376459266078,34.0,348.80,0.0,0.00,1.55,347.25,30,0.23255813953488372,0,0.05862068965517241,0.05862068965517241,0,0.07347029451591064,0.07347029451591064
600000010081839186,600000010081839187,600000010081839182,Dough Zone Menu (Cupertino),Q-BAO®,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,10.25,30.0,0.8823529411764706,307.50,0.8815940366972477,30.0,307.50,0.0,0.00,1.55,305.95,27,0.9,0.8823529411764706,0.05172413793103448,0.05172413793103448,0.8810655147588192,0.06473214285714286,0.06473214285714286
600000010081840857,600000010081840858,600000010081839182,Dough Zone Menu (Cupertino),Q-BAO®,,Steamed Pork Buns (4) 特色鲜肉蒸包,,10.325,4.0,0.11764705882352941,41.30,0.11840596330275228,4.0,41.30,0.0,0.00,0.00,41.30,4,0.13333333333333333,0.11764705882352941,0.006896551724137931,0.006896551724137931,0.11893448524118069,0.008738151658767773,0.008738151658767773
600000010081843256,600000010081843257,,Dough Zone Menu (Cupertino),DUMPLINGS,,,,7.67,86.0,0.1482758620689655,659.60,0.13799740574919453,86.0,659.60,0.0,0.00,0.00,659.60,63,0.4883720930232558,0,0.1482758620689655,0.1482758620689655,0,0.1395565335138795,0.1395565335138795
600000010081843258,600000010081843259,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Vegetable Potstickers (6) Ⓥ 素三鲜锅贴,,7.666666666666667,3.0,0.03488372093023256,23.00,0.034869617950272894,3.0,23.00,0.0,0.00,0.00,23.00,3,0.047619047619047616,0.03488372093023256,0.005172413793103448,0.005172413793103448,0.034869617950272894,0.004866283006093433,0.004866283006093433
600000010081845155,600000010081845158,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Chicken Potstickers (6) 鸡肉锅贴,,7.688235294117646,17.0,0.19767441860465115,130.70,0.19815039417828983,17.0,130.70,0.0,0.00,0.00,130.70,17,0.2698412698412698,0.19767441860465115,0.029310344827586206,0.029310344827586206,0.19815039417828983,0.02765318212593094,0.02765318212593094
600000010081846332,600000010081846333,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,7.5,22.0,0.2558139534883721,165.00,0.2501516070345664,22.0,165.00,0.0,0.00,0.00,165.00,21,0.3333333333333333,0.2558139534883721,0.03793103448275862,0.03793103448275862,0.2501516070345664,0.03491029113067028,0.03491029113067028
600000010081847462,600000010081847463,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Beef Potstickers (6) 牛肉锅贴,,7.959999999999999,10.0,0.11627906976744186,79.60,0.12067919951485748,10.0,79.60,0.0,0.00,0.00,79.60,7,0.1111111111111111,0.11627906976744186,0.017241379310344827,0.017241379310344827,0.12067919951485748,0.016841570751523358,0.016841570751523358
600000010081852318,600000010081852319,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Pork & Shrimp Boiled Dumplings (6) 🦐 猪肉三鲜水饺,,7.457142857142857,7.0,0.08139534883720931,52.20,0.07913887204366282,7.0,52.20,0.0,0.00,0.00,52.20,7,0.1111111111111111,0.08139534883720931,0.01206896551724138,0.01206896551724138,0.07913887204366282,0.011044346648612053,0.011044346648612053
600000010081859191,600000010081859192,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,8.766666666666667,3.0,0.03488372093023256,26.30,0.03987265009096422,3.0,26.30,0.0,0.00,0.00,26.30,3,0.047619047619047616,0.03488372093023256,0.005172413793103448,0.005172413793103448,0.03987265009096422,0.005564488828706839,0.005564488828706839
600000010081862678,600000010081862679,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Vegetable Steamed Dumplings (6) Ⓥ 素三鲜蒸饺,,7.614285714285714,7.0,0.08139534883720931,53.30,0.08080654942389326,7.0,53.30,0.0,0.00,0.00,53.30,7,0.1111111111111111,0.08139534883720931,0.01206896551724138,0.01206896551724138,0.08080654942389326,0.01127708192281652,0.01127708192281652
600000010081864085,600000010081864086,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,7.5,11.0,0.12790697674418605,82.50,0.1250758035172832,11.0,82.50,0.0,0.00,0.00,82.50,11,0.1746031746031746,0.12790697674418605,0.01896551724137931,0.01896551724137931,0.1250758035172832,0.01745514556533514,0.01745514556533514
600000010081865188,600000010081865189,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Beef Steamed Dumplings (6) 牛肉蒸饺,,7.5200000000000005,5.0,0.05813953488372093,37.60,0.05700424499696786,5.0,37.60,0.0,0.00,0.00,37.60,5,0.07936507936507936,0.05813953488372093,0.008620689655172414,0.008620689655172414,0.05700424499696786,0.007955314827352743,0.007955314827352743
600000026820238596,600000026820238595,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,High Tail Shrimp & Pork Steamed Dumplings (6) 🦐 翘尾鲜虾蒸饺,,9.4,1.0,0.011627906976744186,9.40,0.014251061249241965,1.0,9.40,0.0,0.00,0.00,9.40,1,0.015873015873015872,0.011627906976744186,0.0017241379310344827,0.0017241379310344827,0.014251061249241965,0.001988828706838186,0.001988828706838186
600000010081852314,600000010081852315,,Dough Zone Menu (Cupertino),WONTONS,,,,7.85,71.0,0.12241379310344827,557.50,0.11663667935896899,71.0,557.50,0.0,0.00,2.27,555.23,47,0.3643410852713178,0,0.12241379310344827,0.12241379310344827,0,0.11747418754231552,0.11747418754231552
600000010081849364,600000010081849365,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,7.3,7.0,0.09859154929577464,51.10,0.0916591928251121,7.0,51.10,0.0,0.00,1.13,49.97,5,0.10638297872340426,0.09859154929577464,0.01206896551724138,0.01206896551724138,0.08999873926120706,0.010572528774542993,0.010572528774542993
600000010081850665,600000010081850666,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,7.8500000000000005,6.0,0.08450704225352113,47.10,0.08448430493273543,6.0,47.10,0.0,0.00,0.00,47.10,5,0.10638297872340426,0.08450704225352113,0.010344827586206896,0.010344827586206896,0.08482971021018317,0.009965301286391335,0.009965301286391335
600000010081852342,600000010081852343,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,7.688235294117646,17.0,0.23943661971830985,130.70,0.23443946188340806,17.0,130.70,0.0,0.00,0.00,130.70,14,0.2978723404255319,0.23943661971830985,0.029310344827586206,0.029310344827586206,0.23539794319471208,0.02765318212593094,0.02765318212593094
600000010081854623,600000010081854624,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Chicken & Vegetable Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣菜肉大馄饨,,7.74,5.0,0.07042253521126761,38.70,0.0694170403587444,5.0,38.70,0.0,0.00,0.00,38.70,5,0.10638297872340426,0.07042253521126761,0.008620689655172414,0.008620689655172414,0.06970084469499127,0.008188050101557211,0.008188050101557211
600000010081857562,600000010081857563,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,7.8500000000000005,18.0,0.2535211267605634,141.30,0.2534529147982063,18.0,141.30,0.0,0.00,1.14,140.16,16,0.3404255319148936,0.2535211267605634,0.03103448275862069,0.03103448275862069,0.25243592745348775,0.029654705484089373,0.029654705484089373
600000010081859160,600000010081859161,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pork Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣猪肉抄手,,8.033333333333333,3.0,0.04225352112676056,24.10,0.04322869955156951,3.0,24.10,0.0,0.00,0.00,24.10,2,0.0425531914893617,0.04225352112676056,0.005172413793103448,0.005172413793103448,0.043405435585252956,0.0050990182802979015,0.0050990182802979015
600000010081905430,600000010081905431,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pork Wontons in Chicken Soup 鸡汤小馄饨,,8.3,9.0,0.1267605633802817,74.70,0.13399103139013455,9.0,74.70,0.0,0.00,0.00,74.70,8,0.1702127659574468,0.1267605633802817,0.015517241379310345,0.015517241379310345,0.13453883976009942,0.015804840893703456,0.015804840893703456
600000010081905517,600000010081905518,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,8.299999999999999,6.0,0.08450704225352113,49.80,0.08932735426008968,6.0,49.80,0.0,0.00,0.00,49.80,6,0.1276595744680851,0.08450704225352113,0.010344827586206896,0.010344827586206896,0.08969255984006627,0.010536560595802302,0.010536560595802302
600000010081868222,600000010081868224,,Dough Zone Menu (Cupertino),APPETIZERS,,,,8.10,11.0,0.01896551724137931,89.15,0.018651408008703293,11.0,89.15,0.0,0.00,0.00,89.15,8,0.06201550387596899,0,0.01896551724137931,0.01896551724137931,0,0.018862136086662155,0.018862136086662155
600000010081870623,600000010081870624,600000010081868222,Dough Zone Menu (Cupertino),APPETIZERS,,Braised Pig Ears 🌶️ 凉拌猪耳,,7.483333333333333,6.0,0.5454545454545454,44.90,0.5036455412226584,6.0,44.90,0.0,0.00,0.00,44.90,6,0.75,0.5454545454545454,0.010344827586206896,0.010344827586206896,0.5036455412226584,0.009499830737982396,0.009499830737982396
