Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000034889217390,1,1/22/25 11:00 AM,1/22/25 11:00 AM,600000034889217341,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034889403400,600000027696332693,600000027696332694,,,No Romaine Lettuce 不要罗马生菜丝,600000010081888885,Ingredients 原料,600000010081888887,Vegetarian Spicy (Ma La) Noodles Ⓥ 🌶️🌶️ 素麻辣小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890407220,9,1/22/25 11:43 AM,1/22/25 11:43 AM,600000034890407170,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034890489140,600000027695721240,600000027695721241,,,Sauce On Side 酱汁分开,600000027695692470,Sauce 酱汁,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890407220,9,1/22/25 11:43 AM,1/22/25 11:43 AM,600000034890407170,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034890489141,,,,,Philip,,,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890407220,9,1/22/25 11:43 AM,1/22/25 11:43 AM,600000034890407170,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034890489143,,,,,michelle,,,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890407220,9,1/22/25 11:43 AM,1/22/25 11:43 AM,600000034890407170,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034890489145,,,,,Philip,,,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890407220,9,1/22/25 11:43 AM,1/22/25 11:43 AM,600000034890407170,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034890489147,,,,,michelle,,,600000010081888852,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890407220,9,1/22/25 11:43 AM,1/22/25 11:43 AM,600000034890407170,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034890489149,,,,,Philip,,,600000010081829146,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890407220,9,1/22/25 11:43 AM,1/22/25 11:43 AM,600000034890407170,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034890524901,,,,,Martin,,,600000010081827857,Beef Sandwich (1) 大嘴牛肉包 (不辣),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890407220,9,1/22/25 11:43 AM,1/22/25 11:43 AM,600000034890407170,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034890524903,,,,,Martin,,,600000010081831015,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890407220,9,1/22/25 11:43 AM,1/22/25 11:43 AM,600000034890407170,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034890524905,,,,,Martin,,,600000010081865189,Beef Steamed Dumplings (6) 牛肉蒸饺,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890407220,9,1/22/25 11:43 AM,1/22/25 11:43 AM,600000034890407170,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034890524907,,,,,michelle,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890366396,11,1/22/25 11:45 AM,1/22/25 11:45 AM,600000034890577150,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034890563361,,,,,Include plasticware,,,600000010081845158,Chicken Potstickers (6) 鸡肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890366396,11,1/22/25 11:45 AM,1/22/25 11:45 AM,600000034890577150,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034890563363,,,,,Include plasticware,,,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000034890366396,11,1/22/25 11:45 AM,1/22/25 11:45 AM,600000034890577150,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034890563365,,,,,Include plasticware,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890601603,13,1/22/25 11:46 AM,1/22/25 11:46 AM,600000034890577157,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034890563395,600000027297452340,600000027297452341,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,2.0,false,,
Cupertino,600000034890601603,13,1/22/25 11:46 AM,1/22/25 11:46 AM,600000034890577157,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034890563396,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000034890601603,13,1/22/25 11:46 AM,1/22/25 11:46 AM,600000034890577157,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034890563397,600000027297453958,600000027297453959,,,Sprite,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,2.0,false,,
Cupertino,600000034890601603,13,1/22/25 11:46 AM,1/22/25 11:46 AM,600000034890577157,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034890563399,600000027297452340,600000027297452341,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890601603,13,1/22/25 11:46 AM,1/22/25 11:46 AM,600000034890577157,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034890611800,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890601603,13,1/22/25 11:46 AM,1/22/25 11:46 AM,600000034890577157,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034890611801,600000027297453986,600000027297453987,,,Passion Fruit Green Tea 百香果绿茶,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890644811,16,1/22/25 11:51 AM,1/22/25 11:51 AM,600000034890627912,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000034890681684,600000027297454432,600000027297454433,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297454430,COMB C Options,600000027297454428,COMB C,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890644811,16,1/22/25 11:51 AM,1/22/25 11:51 AM,600000034890627912,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000034890681685,600000033258343127,600000033258343128,,,Chicken Veggie Wonton w/Chicken Broth  鸡汤大馄饨,600000033258340028,COMB C Option,600000027297454428,COMB C,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890644811,16,1/22/25 11:51 AM,1/22/25 11:51 AM,600000034890627912,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000034890681686,600000027297453970,600000027297453971,,,Milk Tea 冰奶茶,600000027297454441,Cold Drinks,600000027297454428,COMB C,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890527448,15,1/22/25 11:50 AM,1/22/25 11:50 AM,600000034890521599,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034890698801,,,,,For Dylan Ho.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890527448,15,1/22/25 11:50 AM,1/22/25 11:50 AM,600000034890521599,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034890698803,,,,,For Dylan Ho.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890527448,15,1/22/25 11:50 AM,1/22/25 11:50 AM,600000034890521599,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034890698805,,,,,For Dylan Ho.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890743100,18,1/22/25 11:52 AM,1/22/25 11:52 AM,600000034890738651,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000034890726758,600000027297452340,600000027297452341,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890743100,18,1/22/25 11:52 AM,1/22/25 11:52 AM,600000034890738651,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000034890726759,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890743100,18,1/22/25 11:52 AM,1/22/25 11:52 AM,600000034890738651,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000034890726760,600000027297453970,600000027297453971,,,Milk Tea 冰奶茶,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034890527448,15,1/22/25 12:05 PM,1/22/25 11:50 AM,600000034890521599,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034891023482,,,,,For Dylan Ho.,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891079280,21,1/22/25 12:05 PM,1/22/25 12:03 PM,600000034891079279,Yun Juan Huang,,,Lunch,Take Out,600000034891079272,600000026414807141,600000026414807142,,,Add Boba 珍珠,600000026414795884,Ingredients 原料,600000010081918799,Milk Tea (Cold) 奶茶 (冷),,1.00,0.00,1.00,1.0,false,,
Cupertino,600000034891245843,27,1/22/25 12:21 PM,1/22/25 12:21 PM,600000034891221097,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034891447388,,,,,Include plasticware,,,600000010081905518,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000034891245843,27,1/22/25 12:21 PM,1/22/25 12:21 PM,600000034891221097,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034891447390,,,,,Include plasticware,,,600000010081837613,Chicken Xiao Long Bao (8) 鸡肉小笼包,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000034891561563,28,1/22/25 12:26 PM,1/22/25 12:26 PM,600000034891561513,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000034891579519,600000027297452340,600000027297452341,,,Pork Xiao Long Bao (8) 鲜肉小笼包,600000027297452338,COMB A Options,600000027297452336,COMB A,SOUP DUMPLINGS,0.00,0.00,0.00,3.0,false,,
Cupertino,600000034891561563,28,1/22/25 12:26 PM,1/22/25 12:26 PM,600000034891561513,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000034891579520,600000033258299949,600000033258302350,,,Dan Dan Noodle 担担面,600000033258296896,COMB A Option,600000027297452336,COMB A,,0.00,0.00,0.00,3.0,false,,
Cupertino,600000034891561563,28,1/22/25 12:26 PM,1/22/25 12:26 PM,600000034891561513,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000034891579521,600000027297453970,600000027297453971,,,Milk Tea 冰奶茶,600000027297452348,Cold Drinks,600000027297452336,COMB A,BEVERAGES,0.00,0.00,0.00,3.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692551,,,,,For Rumi.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692553,,,,,For Rumi.,,,600000010081859192,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692555,,,,,For Rumi.,,,600000010081875664,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692557,,,,,For Rumi.,,,600000010081907948,Banana Naan Bread (1) Ⓥ 香蕉飞饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692559,600000027692730517,600000027692730518,,,No Green Onion 不要葱花,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692560,,,,,For E.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692562,,,,,For E.,,,600000010081899532,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692564,,,,,For E.,,,600000028210151889,Cold Noodles with Sesame Dressing Ⓥ 麻酱凉面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692566,,,,,For E.,,,600000010081924409,Diet Coke 健怡可乐,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692568,600000027696436293,600000027696436294,,,No Green Onion 不要葱花,600000010081895354,Ingredients 原料,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692569,,,,,For E.,,,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034892461636,36,1/22/25 1:11 PM,1/22/25 1:11 PM,600000034892461586,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034892640885,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
