Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.182896995708155,466.0,0.0,3813.23,0.0,466.0,3813.23,0.0,0.00,7.30,3805.93,102,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,8.182896995708155,466.0,1.0,3813.23,1.0,466.0,3813.23,0.0,0.00,7.30,3805.93,102,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.35,59.0,0.12660944206008584,374.75,0.0982762644791948,59.0,374.75,0.0,0.00,0.00,374.75,44,0.43137254901960786,0,0.12660944206008584,0.12660944206008584,0,0.09846476419692428,0.09846476419692428
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.2109375,32.0,0.5423728813559322,134.75,0.35957304869913276,32.0,134.75,0.0,0.00,0.00,134.75,27,0.6136363636363636,0.5423728813559322,0.06866952789699571,0.06866952789699571,0.35957304869913276,0.03540527545172928,0.03540527545172928
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,7.3,1.0,0.01694915254237288,7.30,0.019479653102068045,1.0,7.30,0.0,0.00,0.00,7.30,1,0.022727272727272728,0.01694915254237288,0.002145922746781116,0.002145922746781116,0.019479653102068045,0.0019180594493330145,0.0019180594493330145
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.85,2.0,0.03389830508474576,15.70,0.0418945963975984,2.0,15.70,0.0,0.00,0.00,15.70,2,0.045454545454545456,0.03389830508474576,0.004291845493562232,0.004291845493562232,0.0418945963975984,0.00412514155541484,0.00412514155541484
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,10.125,4.0,0.06779661016949153,40.50,0.10807204803202135,4.0,40.50,0.0,0.00,0.00,40.50,4,0.09090909090909091,0.06779661016949153,0.008583690987124463,0.008583690987124463,0.10807204803202135,0.010641288725751657,0.010641288725751657
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.690000000000001,10.0,0.1694915254237288,96.90,0.25857238158772516,10.0,96.90,0.0,0.00,0.00,96.90,10,0.22727272727272727,0.1694915254237288,0.02145922746781116,0.02145922746781116,0.25857238158772516,0.025460268580872483,0.025460268580872483
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,8.085714285714285,7.0,0.11864406779661017,56.60,0.15103402268178787,7.0,56.60,0.0,0.00,0.00,56.60,6,0.13636363636363635,0.11864406779661017,0.015021459227467811,0.015021459227467811,0.15103402268178787,0.014871529429075155,0.014871529429075155
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.666666666666667,3.0,0.05084745762711865,23.00,0.061374249499666446,3.0,23.00,0.0,0.00,0.00,23.00,3,0.06818181818181818,0.05084745762711865,0.006437768240343348,0.006437768240343348,0.061374249499666446,0.006043201004747855,0.006043201004747855
600000031726935735,600000031726935734,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Chinese Crepe 煎饼果子 (薄脆),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081834424,600000010081834425,,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,,,10.18,72.0,0.15450643776824036,732.90,0.1921992641408989,72.0,732.90,0.0,0.00,0.00,732.90,59,0.5784313725490197,0,0.15450643776824036,0.15450643776824036,0,0.19256791375563923,0.19256791375563923
600000010081834426,600000010081834427,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork Xiao Long Bao (8) 鲜肉小笼包,,10.164285714285715,49.0,0.6805555555555556,498.05,0.6795606494746896,49.0,498.05,0.0,0.00,0.00,498.05,43,0.7288135593220338,0.6805555555555556,0.10515021459227468,0.10515021459227468,0.6795606494746896,0.1308615765397682,0.1308615765397682
600000010081835785,600000010081835786,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,10.086363636363636,11.0,0.1527777777777778,110.95,0.15138490926456544,11.0,110.95,0.0,0.00,0.00,110.95,11,0.1864406779661017,0.1527777777777778,0.023605150214592276,0.023605150214592276,0.15138490926456544,0.029151876151164106,0.029151876151164106
600000010081837612,600000010081837613,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Chicken Xiao Long Bao (8) 鸡肉小笼包,,10.325000000000001,12.0,0.16666666666666666,123.90,0.169054441260745,12.0,123.90,0.0,0.00,0.00,123.90,11,0.1864406779661017,0.16666666666666666,0.02575107296137339,0.02575107296137339,0.169054441260745,0.03255446106470692,0.03255446106470692
