Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000034943558278,3,1/24/25 11:15 AM,1/24/25 11:15 AM,600000034943554629,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034943746522,600000010081850666,600000010081850665,,,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,8.40,0.00,8.40,1.0,0.77000000,false,false,false,Tax Not Included,No Effect,DD 4976baf6 Miko N
Cupertino,600000034943558278,3,1/24/25 11:15 AM,1/24/25 11:15 AM,600000034943554629,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034943746523,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,18.20,0.00,18.20,2.0,1.66000000,false,false,false,Tax Not Included,No Effect,DD 4976baf6 Miko N
Cupertino,600000034944026307,5,1/24/25 11:22 AM,1/24/25 11:21 AM,600000034944026306,Yafang Chen,,,Lunch,Take Out,600000034944026303,600000010081888887,600000010081888886,,,Vegetarian Spicy (Ma La) Noodles Ⓥ 🌶️🌶️ 素麻辣小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034944102680,6,1/24/25 11:24 AM,1/24/25 11:22 AM,600000034944102679,Yafang Chen,A1,Dining Room,Lunch,Dine In,600000034944102672,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034944102680,6,1/24/25 11:24 AM,1/24/25 11:22 AM,600000034944102679,Yafang Chen,A1,Dining Room,Lunch,Dine In,600000034944102677,600000027297452336,600000027297452337,,,COMB A,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034944163030,7,1/24/25 11:26 AM,1/24/25 11:25 AM,600000034944163029,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000034944163020,600000027297452336,600000027297452337,,,COMB A,,COMBO,Dough Zone Menu (Cupertino),,33.98,0.00,33.98,2.0,3.10000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034944163030,7,1/24/25 11:26 AM,1/24/25 11:25 AM,600000034944163029,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000034944163025,600000027297453990,600000027297453991,,,COMB B,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034944163030,7,1/24/25 11:26 AM,1/24/25 11:25 AM,600000034944163029,Yafang Chen,A6,Dining Room,Lunch,Dine In,600000034944163027,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034944432524,8,1/24/25 11:38 AM,1/24/25 11:38 AM,600000034944432474,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034944597462,600000027297454428,600000027297454429,,,COMB C,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034944432524,8,1/24/25 11:38 AM,1/24/25 11:38 AM,600000034944432474,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034944597463,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
