Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000035216475401,1,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216425254,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035216425212,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035216475401,1,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216425254,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035216425213,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035216475401,1,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216425254,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035216425214,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,15.80,0.00,15.80,2.0,1.44000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035216055792,2,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216055742,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035216427259,600000010081870624,600000010081870623,,,Braised Pig Ears 🌶️ 凉拌猪耳,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,DD 6b7e3d79 PickUp-Hui chuan L
Cupertino,600000035216055792,2,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216055742,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035216427260,600000010081873109,600000010081873108,,,Five Spice Beef Shank 五香牛腱,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,DD 6b7e3d79 PickUp-Hui chuan L
Cupertino,600000035216055792,2,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216055742,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035216427261,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,14.60,0.00,14.60,2.0,1.33000000,false,false,false,Tax Not Included,No Effect,DD 6b7e3d79 PickUp-Hui chuan L
Cupertino,600000035216055792,2,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216055742,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035216427262,600000010081843259,600000010081843258,,,Vegetable Potstickers (6) Ⓥ 素三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,14.60,0.00,14.60,2.0,1.33000000,false,false,false,Tax Not Included,No Effect,DD 6b7e3d79 PickUp-Hui chuan L
Cupertino,600000035216055792,2,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216055742,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035216427263,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,29.20,0.00,29.20,4.0,2.67000000,false,false,false,Tax Not Included,No Effect,DD 6b7e3d79 PickUp-Hui chuan L
Cupertino,600000035216055792,2,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216055742,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035216427264,600000010081833954,600000010081833953,,,Pan Fried Beef Pies (2) 牛肉馅饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,14.60,0.00,14.60,2.0,1.33000000,false,false,false,Tax Not Included,No Effect,DD 6b7e3d79 PickUp-Hui chuan L
Cupertino,600000035216055792,2,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216055742,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035216427265,600000010081832227,600000010081832226,,,Pan Fried Chive Dumplings (3) 韭菜盒子,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,14.60,0.00,14.60,2.0,1.33000000,false,false,false,Tax Not Included,No Effect,DD 6b7e3d79 PickUp-Hui chuan L
Cupertino,600000035216055792,2,2/1/25 11:04 AM,2/1/25 11:04 AM,600000035216055742,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035216427266,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,19.90,0.00,19.90,2.0,1.82000000,false,false,false,Tax Not Included,No Effect,DD 6b7e3d79 PickUp-Hui chuan L
Cupertino,600000035216559317,3,2/1/25 11:07 AM,2/1/25 11:07 AM,600000035216559267,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035216593079,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035216559317,3,2/1/25 11:07 AM,2/1/25 11:07 AM,600000035216559267,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035216593080,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035216559317,3,2/1/25 11:07 AM,2/1/25 11:07 AM,600000035216559267,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035216593081,600000010081829146,600000010081829145,,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,9.40,0.00,9.40,1.0,0.86000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035216559317,3,2/1/25 11:07 AM,2/1/25 11:07 AM,600000035216559267,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035216593082,600000010081854624,600000010081854623,,,Chicken & Vegetable Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035216559317,3,2/1/25 11:07 AM,2/1/25 11:07 AM,600000035216559267,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035216593083,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035216559317,3,2/1/25 11:07 AM,2/1/25 11:07 AM,600000035216559267,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035216593084,600000010081859192,600000010081859191,,,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035216048795,4,2/1/25 11:07 AM,2/1/25 11:07 AM,600000035215991898,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035216675351,600000010081852343,600000010081852342,,,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,SF 447cfb5e PickUp-Yuling K
