Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000035085187207,1,1/28/25 11:00 AM,1/28/25 11:00 AM,600000035085187157,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035085246061,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,18.20,0.00,18.20,2.0,1.66000000,false,false,false,Tax Not Included,No Effect,DD 16c5a69d Sud R
Cupertino,600000035085439604,2,1/28/25 11:05 AM,1/28/25 11:05 AM,600000035085439554,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035085441666,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,50.40,0.00,50.40,6.0,4.44000000,false,false,false,Tax Not Included,No Effect,DD 8a7ca146 Tiffany B
Cupertino,600000035085439604,2,1/28/25 11:05 AM,1/28/25 11:05 AM,600000035085439554,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035085441667,600000010081888852,600000010081888851,,,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,27.30,0.00,27.30,3.0,2.41000000,false,false,false,Tax Not Included,No Effect,DD 8a7ca146 Tiffany B
Cupertino,600000035085439604,2,1/28/25 11:05 AM,1/28/25 11:05 AM,600000035085439554,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035085441668,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,68.70,0.00,68.70,6.0,6.05000000,false,false,false,Tax Not Included,No Effect,DD 8a7ca146 Tiffany B
Cupertino,600000035085980124,3,1/28/25 11:28 AM,1/28/25 11:28 AM,600000035085980074,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035086077511,600000010081902105,600000010081902104,,,Kale Salad with Sweet & Spicy Garlic Dressing Ⓥ 🌶️ 甜辣羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,8.40,0.00,8.40,1.0,0.77000000,false,false,false,Tax Not Included,No Effect,DD 04ae75ba Jessica W
Cupertino,600000035085980124,3,1/28/25 11:28 AM,1/28/25 11:28 AM,600000035085980074,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035086077513,600000010081840858,600000010081840857,,,Steamed Pork Buns (4) 特色鲜肉蒸包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,11.45,0.00,11.45,1.0,1.04000000,false,false,false,Tax Not Included,No Effect,DD 04ae75ba Jessica W
Cupertino,600000035086399651,4,1/28/25 11:39 AM,1/28/25 11:39 AM,600000035086399601,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035086354467,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.40,0.00,8.40,1.0,0.77000000,false,false,false,Tax Not Included,No Effect,DD fe0a289f Joyce L
Cupertino,600000035086399651,4,1/28/25 11:39 AM,1/28/25 11:39 AM,600000035086399601,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035086354468,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.10,0.00,9.10,1.0,0.83000000,false,false,false,Tax Not Included,No Effect,DD fe0a289f Joyce L
Cupertino,600000035086458592,5,1/28/25 11:47 AM,1/28/25 11:47 AM,600000035086458542,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035086595898,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035086458592,5,1/28/25 11:47 AM,1/28/25 11:47 AM,600000035086458542,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035086595899,600000010081831015,600000010081831014,,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,9.40,0.00,9.40,1.0,0.86000000,false,false,false,Tax Not Included,No Effect,
