Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.55003350083752,597.0,0.0,5104.37,0.0,597.0,5104.37,0.0,0.00,47.50,5056.87,129,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,8.55003350083752,597.0,1.0,5104.37,1.0,597.0,5104.37,0.0,0.00,47.50,5056.87,129,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.89,64.0,0.10720268006700168,440.80,0.08635737613064884,64.0,440.80,0.0,0.00,5.00,435.80,52,0.40310077519379844,0,0.10720268006700168,0.10720268006700168,0,0.08617979105652311,0.08617979105652311
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,4.2681818181818185,22.0,0.34375,93.90,0.21302177858439203,22.0,93.90,0.0,0.00,0.00,93.90,22,0.4230769230769231,0.34375,0.03685092127303183,0.03685092127303183,0.21546581000458928,0.01856879848602001,0.01856879848602001
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,8.033333333333333,3.0,0.046875,24.10,0.05467332123411978,3.0,24.10,0.0,0.00,0.00,24.10,3,0.057692307692307696,0.046875,0.005025125628140704,0.005025125628140704,0.05530059660394677,0.004765793860629204,0.004765793860629204
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,7.3,2.0,0.03125,14.60,0.03312159709618875,2.0,14.60,0.0,0.00,0.00,14.60,2,0.038461538461538464,0.03125,0.0033500837520938024,0.0033500837520938024,0.033501606241395136,0.002887161425941343,0.002887161425941343
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.7625,4.0,0.0625,39.05,0.08858892921960072,4.0,39.05,0.0,0.00,0.00,39.05,4,0.07692307692307693,0.0625,0.006700167504187605,0.006700167504187605,0.08960532354290958,0.007722168060480099,0.007722168060480099
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.607142857142858,7.0,0.109375,67.25,0.15256352087114336,7.0,67.25,0.0,0.00,5.00,62.25,7,0.1346153846153846,0.109375,0.011725293132328308,0.011725293132328308,0.14284075263882515,0.012309986216770452,0.012309986216770452
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.81764705882353,17.0,0.265625,132.90,0.301497277676951,17.0,132.90,0.0,0.00,0.00,132.90,14,0.2692307692307692,0.265625,0.02847571189279732,0.02847571189279732,0.3049564020192749,0.026281079007370173,0.026281079007370173
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.575,4.0,0.0625,30.30,0.06873865698729582,4.0,30.30,0.0,0.00,0.00,30.30,4,0.07692307692307693,0.0625,0.006700167504187605,0.006700167504187605,0.0695273061037173,0.005991848712741281,0.005991848712741281
600000031726935735,600000031726935734,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Chinese Crepe 煎饼果子 (薄脆),,7.74,5.0,0.078125,38.70,0.08779491833030853,5.0,38.70,0.0,0.00,0.00,38.70,4,0.07692307692307693,0.078125,0.008375209380234505,0.008375209380234505,0.0888022028453419,0.007652955286570547,0.007652955286570547
600000010081834424,600000010081834425,,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,,,10.27,111.0,0.18592964824120603,1140.45,0.2234262014705047,111.0,1140.45,0.0,0.00,9.95,1130.50,75,0.5813953488372093,0,0.18592964824120603,0.18592964824120603,0,0.22355725972785537,0.22355725972785537
600000010081834426,600000010081834427,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork Xiao Long Bao (8) 鲜肉小笼包,,10.2875,80.0,0.7207207207207207,823.00,0.7216449647069139,80.0,823.00,0.0,0.00,9.95,813.05,57,0.76,0.7207207207207207,0.13400335008375208,0.13400335008375208,0.7191950464396284,0.16078127379189103,0.16078127379189103
600000010081835785,600000010081835786,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,10.126470588235295,17.0,0.15315315315315314,172.15,0.15094918672453855,17.0,172.15,0.0,0.00,0.00,172.15,16,0.21333333333333335,0.15315315315315314,0.02847571189279732,0.02847571189279732,0.15227775320654577,0.034042797224370015,0.034042797224370015
600000010081837612,600000010081837613,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Chicken Xiao Long Bao (8) 鸡肉小笼包,,10.37857142857143,14.0,0.12612612612612611,145.30,0.1274058485685475,14.0,145.30,0.0,0.00,0.00,145.30,14,0.18666666666666668,0.12612612612612611,0.023450586264656615,0.023450586264656615,0.12852720035382575,0.02873318871159433,0.02873318871159433
600000010081839182,600000010081839183,,Dough Zone Menu (Cupertino),Q-BAO®,,,,10.28,46.0,0.07705192629815745,472.70,0.0926069230874721,46.0,472.70,0.0,0.00,0.00,472.70,38,0.29457364341085274,0,0.07705192629815745,0.07705192629815745,0,0.09347679493441595,0.09347679493441595
600000010081839186,600000010081839187,600000010081839182,Dough Zone Menu (Cupertino),Q-BAO®,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,10.226315789473684,38.0,0.8260869565217391,388.60,0.8220858895705522,38.0,388.60,0.0,0.00,0.00,388.60,32,0.8421052631578947,0.8260869565217391,0.06365159128978225,0.06365159128978225,0.8220858895705522,0.07684595411786342,0.07684595411786342
600000010081840857,600000010081840858,600000010081839182,Dough Zone Menu (Cupertino),Q-BAO®,,Steamed Pork Buns (4) 特色鲜肉蒸包,,10.5125,8.0,0.17391304347826086,84.10,0.17791411042944785,8.0,84.10,0.0,0.00,0.00,84.10,8,0.21052631578947367,0.17391304347826086,0.01340033500837521,0.01340033500837521,0.17791411042944785,0.01663084081655253,0.01663084081655253
600000010081843256,600000010081843257,,Dough Zone Menu (Cupertino),DUMPLINGS,,,,7.90,88.0,0.1474036850921273,695.55,0.1362655920319256,88.0,695.55,0.0,0.00,0.00,695.55,60,0.46511627906976744,0,0.1474036850921273,0.1474036850921273,0,0.13754555683654118,0.13754555683654118
600000010081843258,600000010081843259,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Vegetable Potstickers (6) Ⓥ 素三鲜锅贴,,8.125,4.0,0.045454545454545456,32.50,0.04672561282438358,4.0,32.50,0.0,0.00,0.00,32.50,4,0.06666666666666667,0.045454545454545456,0.006700167504187605,0.006700167504187605,0.04672561282438358,0.006426900434458469,0.006426900434458469
600000010081845155,600000010081845158,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Chicken Potstickers (6) 鸡肉锅贴,,7.882352941176471,17.0,0.19318181818181818,134.00,0.19265329595284308,17.0,134.00,0.0,0.00,0.00,134.00,12,0.2,0.19318181818181818,0.02847571189279732,0.02847571189279732,0.19265329595284308,0.026498604868228765,0.026498604868228765
600000010081846332,600000010081846333,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,7.388,25.0,0.2840909090909091,184.70,0.26554525195888146,25.0,184.70,0.0,0.00,0.00,184.70,23,0.38333333333333336,0.2840909090909091,0.04187604690117253,0.04187604690117253,0.26554525195888146,0.03652456954598398,0.03652456954598398
600000010081847462,600000010081847463,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Beef Potstickers (6) 牛肉锅贴,,7.666666666666667,3.0,0.03409090909090909,23.00,0.03306735676802531,3.0,23.00,0.0,0.00,0.00,23.00,3,0.05,0.03409090909090909,0.005025125628140704,0.005025125628140704,0.03306735676802531,0.004548267999770609,0.004548267999770609
