Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000034589991438,5,1/12/25 10:37 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589991419,600000027695504499,600000027695506400,,,Sauce On Side 酱汁分开,600000027695469677,Sauce 酱汁,600000010081852343,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034589991438,5,1/12/25 10:37 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589991422,600000027695504499,600000027695506400,,,Sauce On Side 酱汁分开,600000027695469677,Sauce 酱汁,600000010081852343,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034593521979,21,1/12/25 12:00 PM,1/12/25 12:00 PM,600000034593480732,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034593864969,600000027695709855,600000027695709856,,,No Green Onion 不要葱花,600000027695692468,Ingredients 原料,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000034593521979,21,1/12/25 12:00 PM,1/12/25 12:00 PM,600000034593480732,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034593864970,600000027695709859,600000027695709860,,,No Sesame 不要芝麻,600000027695692468,Ingredients 原料,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000034594299744,26,1/12/25 12:19 PM,1/12/25 12:19 PM,600000034594284496,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034594633544,,,,,Include plasticware,,,600000010081924409,Diet Coke 健怡可乐,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034594299744,26,1/12/25 12:19 PM,1/12/25 12:19 PM,600000034594284496,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034594633546,,,,,Include plasticware,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034594299744,26,1/12/25 12:19 PM,1/12/25 12:19 PM,600000034594284496,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034594633548,,,,,Include plasticware,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034594299744,26,1/12/25 12:19 PM,1/12/25 12:19 PM,600000034594284496,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034594713800,,,,,Include plasticware,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034594373041,29,1/12/25 12:22 PM,1/12/25 12:22 PM,600000034594365842,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034594832105,600000027693016529,600000027693016530,,,No Green Onion 不要葱花,600000010081850664,Ingredients 原料,600000010081905431,Pork Wontons in Chicken Soup 鸡汤小馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034594373041,29,1/12/25 12:22 PM,1/12/25 12:22 PM,600000034594365842,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034594832109,600000027692730517,600000027692730518,,,No Green Onion 不要葱花,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596090751,44,1/12/25 12:43 PM,1/12/25 12:51 PM,600000034596089052,Default Online Ordering,C1,Dining Room,Lunch,Dine In,600000034595774363,600000027692730517,600000027692730518,,,No Green Onion 不要葱花,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596090751,44,1/12/25 12:43 PM,1/12/25 12:51 PM,600000034596089052,Default Online Ordering,C1,Dining Room,Lunch,Dine In,600000034595774364,600000027692730521,600000027692730522,,,No Sesame 不要芝麻,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596090751,44,1/12/25 12:43 PM,1/12/25 12:51 PM,600000034596089052,Default Online Ordering,C1,Dining Room,Lunch,Dine In,600000034595774368,600000027695709855,600000027695709856,,,No Green Onion 不要葱花,600000027695692468,Ingredients 原料,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596090751,44,1/12/25 12:43 PM,1/12/25 12:51 PM,600000034596089052,Default Online Ordering,C1,Dining Room,Lunch,Dine In,600000034595774369,600000027695709859,600000027695709860,,,No Sesame 不要芝麻,600000027695692468,Ingredients 原料,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596090751,44,1/12/25 12:43 PM,1/12/25 12:51 PM,600000034596089052,Default Online Ordering,C1,Dining Room,Lunch,Dine In,600000034595774370,600000027695721240,600000027695721241,,,Sauce On Side 酱汁分开,600000027695692470,Sauce 酱汁,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034595817879,45,1/12/25 12:51 PM,1/12/25 12:51 PM,600000034595817829,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034596066159,600000027692292271,600000027692292272,,,No Cucumber Pickle 不要酸黄瓜,600000010081827850,Ingredients 原料,600000010081827857,Beef Sandwich (1) 大嘴牛肉包 (不辣),,0.00,0.00,0.00,2.0,false,,
Cupertino,600000034596666454,52,1/12/25 1:05 PM,1/12/25 1:05 PM,600000034596666404,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034596693000,,,,,For Yashodhan Wagle.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596666454,52,1/12/25 1:05 PM,1/12/25 1:05 PM,600000034596666404,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034596693002,,,,,For Yashodhan Wagle.,,,600000010081835786,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596666454,52,1/12/25 1:05 PM,1/12/25 1:05 PM,600000034596666404,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034596693004,,,,,For Yashodhan Wagle.,,,600000010081826450,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596666454,52,1/12/25 1:05 PM,1/12/25 1:05 PM,600000034596666404,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034596693006,,,,,For Ramaa Potnis.,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596666454,52,1/12/25 1:05 PM,1/12/25 1:05 PM,600000034596666404,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034596693008,,,,,For Ramaa Potnis.,,,600000010081850666,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596666454,52,1/12/25 1:05 PM,1/12/25 1:05 PM,600000034596666404,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034596693010,,,,,For Ramaa Potnis.,,,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034596829272,53,1/12/25 1:08 PM,1/12/25 1:07 PM,600000034596829271,Youming Liang,D1,Dining Room,Lunch,Dine In,600000034596829268,600000026414807141,600000026414807142,,,Add Boba 珍珠,600000026415060240,Ingredients 原料,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,1.00,0.00,1.00,1.0,false,,
Cupertino,600000034597541672,59,1/12/25 1:28 PM,1/12/25 1:28 PM,600000034597524223,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034597689471,,,,,Include plasticware,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034597541672,59,1/12/25 1:28 PM,1/12/25 1:28 PM,600000034597524223,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034597689473,,,,,Include plasticware,,,600000010081883486,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000034597541672,59,1/12/25 1:28 PM,1/12/25 1:28 PM,600000034597524223,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034597689475,,,,,Include plasticware,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
