Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000035267011302,1,2/2/25 11:08 AM,2/2/25 11:08 AM,600000035267011202,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035266910598,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035267011302,1,2/2/25 11:08 AM,2/2/25 11:08 AM,600000035267011202,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035266910599,600000010081865189,600000010081865188,,,Beef Steamed Dumplings (6) 牛肉蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035267011302,1,2/2/25 11:08 AM,2/2/25 11:08 AM,600000035267011202,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035267073900,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035267011302,1,2/2/25 11:08 AM,2/2/25 11:08 AM,600000035267011202,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035267073901,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035267513950,2,2/2/25 11:16 AM,2/2/25 11:16 AM,600000035267454254,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035267446977,600000010081832227,600000010081832226,,,Pan Fried Chive Dumplings (3) 韭菜盒子,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,DD f0ffa762 PickUp-Eric F
Cupertino,600000035267682420,3,2/2/25 11:23 AM,2/2/25 11:23 AM,600000035267607477,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035267791738,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035267682420,3,2/2/25 11:23 AM,2/2/25 11:23 AM,600000035267607477,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035267791739,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035267682420,3,2/2/25 11:23 AM,2/2/25 11:23 AM,600000035267607477,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035267791740,600000010081905518,600000010081905517,,,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035267682420,3,2/2/25 11:23 AM,2/2/25 11:23 AM,600000035267607477,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035267791741,600000010081899532,600000010081899531,,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035267682420,3,2/2/25 11:23 AM,2/2/25 11:23 AM,600000035267607477,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035267791742,600000010081890982,600000010081890981,,,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
