Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,7.981375186846039,669.0,0.0,5339.54,0.0,668.0,5322.55,1.0,16.99,35.50,5287.05,142,0,0,0,0,0,0,0
,,,Dough Zone Menu (Cupertino),,,,,7.981375186846039,669.0,1.0,5339.54,1.0,668.0,5322.55,1.0,16.99,35.50,5287.05,142,1.0,0,0,1.0,0,0,1.0
600000010081823843,600000010081823844,,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,,,6.28,73.0,0.10911808669656203,458.25,0.08582199964790975,73.0,458.25,0.0,0.00,1.37,456.88,56,0.39436619718309857,0,0.1092814371257485,0.1092814371257485,0,0.08641491947305208,0.08641491947305208
600000010081823846,600000010081823847,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Green Onion Pancake (1) Ⓥ 葱油饼,,3.988709677419355,31.0,0.4246575342465753,123.65,0.26983087834151664,31.0,123.65,0.0,0.00,0.00,123.65,28,0.5,0.4246575342465753,0.04640718562874251,0.04640718562874251,0.2706399929959727,0.02338733320093436,0.02338733320093436
600000010081825599,600000010081826450,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,6.95,1.0,0.0136986301369863,6.95,0.015166393889798145,1.0,6.95,0.0,0.00,0.00,6.95,1,0.017857142857142856,0.0136986301369863,0.0014970059880239522,0.0014970059880239522,0.015211871826300124,0.0013145326789041148,0.0013145326789041148
600000010081827854,600000010081827857,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Sandwich (1) 大嘴牛肉包 (不辣),,6.95,5.0,0.0684931506849315,34.75,0.07583196944899072,5.0,34.75,0.0,0.00,0.00,34.75,5,0.08928571428571429,0.0684931506849315,0.0074850299401197605,0.0074850299401197605,0.07605935913150061,0.006572663394520574,0.006572663394520574
600000010081829145,600000010081829146,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,9.174999999999999,6.0,0.0821917808219178,55.05,0.12013093289689034,6.0,55.05,0.0,0.00,1.37,53.68,6,0.10714285714285714,0.0821917808219178,0.008982035928143712,0.008982035928143712,0.11749255822097707,0.010153109957348616,0.010153109957348616
600000010081831014,600000010081831015,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,9.072727272727272,11.0,0.1506849315068493,99.80,0.21778505182760502,11.0,99.80,0.0,0.00,0.00,99.80,11,0.19642857142857142,0.1506849315068493,0.016467065868263474,0.016467065868263474,0.21843810190859744,0.018876310986277792,0.018876310986277792
600000010081832226,600000010081832227,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Chive Dumplings (3) 韭菜盒子,,7.25,11.0,0.1506849315068493,79.75,0.1740316421167485,11.0,79.75,0.0,0.00,0.00,79.75,11,0.19642857142857142,0.1506849315068493,0.016467065868263474,0.016467065868263474,0.1745534932586237,0.015084026063683906,0.015084026063683906
600000010081833953,600000010081833954,600000010081823843,Dough Zone Menu (Cupertino),HOUSE SPECIALS,,Pan Fried Beef Pies (2) 牛肉馅饼,,7.2875,8.0,0.1095890410958904,58.30,0.12722313147845063,8.0,58.30,0.0,0.00,0.00,58.30,8,0.14285714285714285,0.1095890410958904,0.011976047904191617,0.011976047904191617,0.12760462265802835,0.011026943191382718,0.011026943191382718
