Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000034986885162,1,1/25/25 11:04 AM,1/25/25 11:04 AM,600000034986885112,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034986991852,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.80,0.00,4.80,1.0,0.43000000,false,false,false,Tax Not Included,No Effect,DD 15210d18 Sunny P
Cupertino,600000034986885162,1,1/25/25 11:04 AM,1/25/25 11:04 AM,600000034986885112,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034986991853,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.40,0.00,8.40,1.0,0.77000000,false,false,false,Tax Not Included,No Effect,DD 15210d18 Sunny P
Cupertino,600000034986885162,1,1/25/25 11:04 AM,1/25/25 11:04 AM,600000034986885112,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034986991854,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,11.45,0.00,11.45,1.0,1.05000000,false,false,false,Tax Not Included,No Effect,DD 15210d18 Sunny P
Cupertino,600000034986899269,3,1/25/25 11:05 AM,1/25/25 11:05 AM,600000034986862171,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000034986994014,600000010081837613,600000010081837612,,,Chicken Xiao Long Bao (8) 鸡肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034986899269,3,1/25/25 11:05 AM,1/25/25 11:05 AM,600000034986862171,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000034986994015,600000010081865189,600000010081865188,,,Beef Steamed Dumplings (6) 牛肉蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034986899269,3,1/25/25 11:05 AM,1/25/25 11:05 AM,600000034986862171,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000034986994016,600000010081849365,600000010081849364,,,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034986899269,3,1/25/25 11:05 AM,1/25/25 11:05 AM,600000034986862171,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000034986994017,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034986899269,3,1/25/25 11:05 AM,1/25/25 11:05 AM,600000034986862171,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000034986994018,600000010081864086,600000010081864085,,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034986740873,2,1/25/25 11:05 AM,1/25/25 11:05 AM,600000034986691326,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034987005344,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034986740873,2,1/25/25 11:05 AM,1/25/25 11:05 AM,600000034986691326,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034987005345,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
